    5    9
        0.2710549779        0.0000000000        0.0096217963
        0.0000000000        0.0277964728        0.0000000000
        0.0000000000        0.0000000000       -0.0441335072
        0.0000000000        0.2146080908        0.0000000000
        0.0000000000        0.0000000000        0.0768631600
        0.0000000000        0.0000000000        0.0000000000
        0.0096217963        0.0000000000        0.3743633329
        0.0000000000        0.0010010422        0.0000000000
        0.0000000000        0.0000000000        0.0171817004
        0.0000000000        0.0000000000        0.0000000000
        0.3695131841        0.0000000000        0.0000000000
        0.0050346011        0.0000000000        0.0000000000
        0.0277964728        0.0000000000        0.0010010422
        0.0000000000        0.2581531658        0.0000000000
        0.0000000000        0.0000000000       -0.0279150822
        0.0000000000        0.0768631600        0.0000000000
        0.0000000000        0.0000000000        0.1836249885
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0050346011        0.0000000000        0.0000000000
        0.2203025269        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.1644076224        0.0000000000
       -0.0441335072        0.0000000000        0.0171817004
        0.0000000000       -0.0279150822        0.0000000000
        0.0000000000        0.0000000000        0.1577020021
