    7   21
        0.5339104957        0.0000000241        0.0000001891
       -0.0937452509       -0.0000002963       -0.0000010984
        0.0291547556       -0.0000002367        0.0000003219
        0.0154952174        0.0000004453        0.0000001472
       -0.0480534721        0.0000004608        0.0000001691
       -0.2183805797        0.1091220924       -0.0752584171
       -0.2183811660       -0.1091224896        0.0752586882
        0.0000000241        0.6127943969        0.0160935034
       -0.0000020235       -0.0728343747       -0.0077185449
        0.0000008383       -0.0032517892        0.0396648059
        0.0000010384       -0.0198355908       -0.0446723538
        0.0000004684       -0.2974547746       -0.0834012002
        0.1083114308       -0.1097088576        0.0400164054
       -0.1083117764       -0.1097090100        0.0400173842
        0.0000001891        0.0160935034        0.4804115185
       -0.0000030971       -0.0050729963       -0.2041388363
        0.0000009139        0.0131836000       -0.0270002225
        0.0000022292       -0.0136118608       -0.0205659590
        0.0000013832       -0.0910077470       -0.0791739611
       -0.0737994894        0.0402079026       -0.0747673304
        0.0737978710        0.0402075981       -0.0747652092
       -0.0937452509       -0.0000020235       -0.0000030971
        0.2269835161        0.0000186975       -0.0000104779
       -0.0761995128       -0.0000228560        0.0000160922
       -0.0564814290        0.0000062104        0.0000033635
       -0.0032209213       -0.0000064209       -0.0000017495
        0.0013263237       -0.0019143195       -0.0330779289
        0.0013372741        0.0019207120        0.0330737976
       -0.0000002963       -0.0728343747       -0.0050729963
        0.0000186975        0.8041355262       -0.2960079057
       -0.0000085468       -0.5229586124        0.3608434421
       -0.0000083990       -0.2003683188       -0.0674529886
       -0.0000024029       -0.0015877993       -0.0347188132
        0.0007925237       -0.0031933200        0.0212086876
       -0.0007915762       -0.0031931008        0.0212005741
       -0.0000010984       -0.0077185449       -0.2041388363
       -0.0000104779       -0.2960079057        0.7973620470
        0.0000049426        0.3806228969       -0.4371215486
        0.0000059315       -0.0854912147       -0.1277185802
        0.0000015906        0.0020864097       -0.0084751685
        0.0003537895        0.0032536919       -0.0099578172
       -0.0003546780        0.0032546668       -0.0099500962
        0.0291547556        0.0000008383        0.0000009139
       -0.0761995128       -0.0000085468        0.0000049426
        0.0283126120        0.0000094202       -0.0000065470
        0.0208083366       -0.0000018221       -0.0000011407
       -0.0003366076        0.0000021067        0.0000005651
       -0.0008680718        0.0001768077        0.0050803736
       -0.0008715119       -0.0001788039       -0.0050791076
       -0.0000002367       -0.0032517892        0.0131836000
       -0.0000228560       -0.5229586124        0.3806228969
        0.0000094202        0.6249327099       -0.4180329318
        0.0000124961       -0.1040623294        0.0233151230
        0.0000048943        0.0016463004        0.0022939250
       -0.0013084958        0.0018467713       -0.0006975691
        0.0013047779        0.0018469496       -0.0006850439
        0.0000003219        0.0396648059       -0.0270002225
        0.0000160922        0.3608434421       -0.4371215486
       -0.0000065470       -0.4180329318        0.4367658416
       -0.0000091248        0.0158930512        0.0353974476
       -0.0000035697        0.0004653260        0.0029071961
        0.0015769963        0.0005833611       -0.0054696739
       -0.0015741688        0.0005829456       -0.0054790403
        0.0154952174        0.0000010384        0.0000022292
       -0.0564814290       -0.0000083990        0.0000059315
        0.0208083366        0.0000124961       -0.0000091248
        0.0167609047       -0.0000049455       -0.0000023605
        0.0027004576        0.0000036119        0.0000009219
        0.0003614987        0.0001772795        0.0035357097
        0.0003550140       -0.0001810814       -0.0035333069
        0.0000004453       -0.0198355908       -0.0136118608
        0.0000062104       -0.2003683188       -0.0854912147
       -0.0000018221       -0.1040623294        0.0158930512
       -0.0000049455        0.3228397715        0.0900868244
       -0.0000027339        0.0023019972       -0.0034064618
       -0.0013034159       -0.0004376159       -0.0017325917
        0.0013062616       -0.0004379137       -0.0017377467
        0.0000001472       -0.0446723538       -0.0205659590
        0.0000033635       -0.0674529886       -0.1277185802
       -0.0000011407        0.0233151230        0.0353974476
       -0.0000023605        0.0900868244        0.1194871733
       -0.0000011455        0.0004637215       -0.0088147997
       -0.0001378505       -0.0008700729        0.0011085810
        0.0001389864       -0.0008702536        0.0011061371
       -0.0480534721        0.0000004684        0.0000013832
       -0.0032209213       -0.0000024029        0.0000015906
       -0.0003366076        0.0000048943       -0.0000035697
        0.0027004576       -0.0000027339       -0.0000011455
        0.0460966444        0.0000018024        0.0000004482
        0.0014086720        0.0238066337        0.0104649424
        0.0014052269       -0.0238086620       -0.0104636493
        0.0000004608       -0.2974547746       -0.0910077470
       -0.0000064209       -0.0015877993        0.0020864097
        0.0000021067        0.0016463004        0.0004653260
        0.0000036119        0.0023019972        0.0004637215
        0.0000018024        0.3179451780        0.0970498444
       -0.0015838776       -0.0114254089       -0.0045299730
        0.0015823168       -0.0114254927       -0.0045275816
        0.0000001691       -0.0834012002       -0.0791739611
       -0.0000017495       -0.0347188132       -0.0084751685
        0.0000005651        0.0022939250        0.0029071961
        0.0000009219       -0.0034064618       -0.0088147997
        0.0000004482        0.0970498444        0.0859816017
        0.0015646875        0.0110913577        0.0037873292
       -0.0015650424        0.0110913481        0.0037878024
       -0.2183805797        0.1083114308       -0.0737994894
        0.0013263237        0.0007925237        0.0003537895
       -0.0008680718       -0.0013084958        0.0015769963
        0.0003614987       -0.0013034159       -0.0001378505
        0.0014086720       -0.0015838776        0.0015646875
        0.2371843144       -0.1181387426        0.0798477583
       -0.0210321573        0.0132305775       -0.0094058918
        0.1091220924       -0.1097088576        0.0402079026
       -0.0019143195       -0.0031933200        0.0032536919
        0.0001768077        0.0018467713        0.0005833611
        0.0001772795       -0.0004376159       -0.0008700729
        0.0238066337       -0.0114254089        0.0110913577
       -0.1181387426        0.1152408217       -0.0481026902
       -0.0132297511        0.0076776095       -0.0061635501
       -0.0752584171        0.0400164054       -0.0747673304
       -0.0330779289        0.0212086876       -0.0099578172
        0.0050803736       -0.0006975691       -0.0054696739
        0.0035357097       -0.0017325917        0.0011085810
        0.0104649424       -0.0045299730        0.0037873292
        0.0798477583       -0.0481026902        0.0810735884
        0.0094075620       -0.0061622690        0.0042253228
       -0.2183811660       -0.1083117764        0.0737978710
        0.0013372741       -0.0007915762       -0.0003546780
       -0.0008715119        0.0013047779       -0.0015741688
        0.0003550140        0.0013062616        0.0001389864
        0.0014052269        0.0015823168       -0.0015650424
