    7   15
        0.0324756638        0.0000039830        0.0000037920
       -0.0162799563        0.0000055479        0.0000094786
        0.0000010340       -0.0569887828       -0.0000071901
       -0.0064025136        0.0000031190        0.0000081928
       -0.0154741633        0.0000020350        0.0000028774
        0.0000039830        0.0540461087       -0.0086122100
       -0.0000073516        0.0158700209        0.0426967216
        0.0684692822       -0.0000022868       -0.0273349775
       -0.0000016041       -0.0050293465        0.0381266199
       -0.0000002200        0.0225126365       -0.0006387461
        0.0000037920       -0.0086122100        0.0530030263
        0.0000003121       -0.0069564703        0.0137655491
       -0.0542866400        0.0000009186       -0.0465513915
       -0.0000037977       -0.0032423003       -0.0395867841
        0.0000002888        0.0228741277        0.0214791692
       -0.0162799563       -0.0000073516        0.0000003121
        0.0445847695       -0.0000011579        0.0000016615
       -0.0000060976        0.0731099249       -0.0000063886
        0.0225995075        0.0000017695        0.0000018895
        0.0408386387       -0.0000009135       -0.0000040416
        0.0000055479        0.0158700209       -0.0069564703
       -0.0000011579        0.2943011168        0.2095910804
       -0.0618477799        0.0000024403        0.0405853388
        0.0000011613        0.1191659658        0.1844730389
       -0.0000035357       -0.0763211193        0.0591695999
        0.0000094786        0.0426967216        0.0137655491
        0.0000016615        0.2095910804        0.4159231162
       -0.0130978714        0.0000002029        0.0510364060
       -0.0000019861        0.1087234301        0.2129187209
        0.0000004957       -0.0735599303        0.0575883729
        0.0000010340        0.0684692822       -0.0542866400
       -0.0000060976       -0.0618477799       -0.0130978714
        0.2643954224        0.0000011181       -0.0032833259
        0.0000011727       -0.0550304628        0.0544108156
        0.0000014182        0.0146687319       -0.0056935392
       -0.0569887828       -0.0000022868        0.0000009186
        0.0731099249        0.0000024403        0.0000002029
        0.0000011181        0.2757443303        0.0000091364
        0.0377251291       -0.0000039955        0.0000008265
        0.0750759153       -0.0000006474       -0.0000072805
       -0.0000071901       -0.0273349775       -0.0465513915
       -0.0000063886        0.0405853388        0.0510364060
       -0.0032833259        0.0000091364        0.3483555713
       -0.0000108230        0.0077433936        0.0349011901
       -0.0000022010       -0.0001491333        0.0151242199
       -0.0064025136       -0.0000016041       -0.0000037977
        0.0225995075        0.0000011613       -0.0000019861
        0.0000011727        0.0377251291       -0.0000108230
        0.0157078046        0.0000025346       -0.0000054717
        0.0322100396       -0.0000054291       -0.0000031008
        0.0000031190       -0.0050293465       -0.0032423003
        0.0000017695        0.1191659658        0.1087234301
       -0.0550304628       -0.0000039955        0.0077433936
        0.0000025346        0.2856983429        0.1556814254
        0.0000041240       -0.0303972877       -0.0122086215
        0.0000081928        0.0381266199       -0.0395867841
        0.0000018895        0.1844730389        0.2129187209
        0.0544108156        0.0000008265        0.0349011901
       -0.0000054717        0.1556814254        0.3859462663
        0.0000034777       -0.1274184325        0.0904798640
       -0.0154741633       -0.0000002200        0.0000002888
        0.0408386387       -0.0000035357        0.0000004957
        0.0000014182        0.0750759153       -0.0000022010
        0.0322100396        0.0000041240        0.0000034777
        0.0886386806       -0.0000024227       -0.0000001461
        0.0000020350        0.0225126365        0.0228741277
       -0.0000009135       -0.0763211193       -0.0735599303
        0.0146687319       -0.0000006474       -0.0001491333
       -0.0000054291       -0.0303972877       -0.1274184325
       -0.0000024227        0.3031109213        0.0165727710
        0.0000028774       -0.0006387461        0.0214791692
       -0.0000040416        0.0591695999        0.0575883729
       -0.0056935392       -0.0000072805        0.0151242199
       -0.0000031008       -0.0122086215        0.0904798640
       -0.0000001461        0.0165727710        0.2355330821
