    7   15
        0.0319483999        0.0000001451       -0.0000000399
       -0.0159488251       -0.0000001100       -0.0000000050
        0.0000002801       -0.0551404000       -0.0046148799
        0.0000008002        0.0000002551        0.0000001401
        0.0150634850        0.0000003351        0.0000001050
        0.0000001451        0.0620465099       -0.0079776699
        0.0000002650       -0.0338991100        0.0386848549
       -0.0797047599        0.0000015901       -0.0000000148
       -0.0253938948       -0.0039933849       -0.0505543849
        0.0000001700       -0.0202059849       -0.0028008949
       -0.0000000399       -0.0079776699        0.0588078399
       -0.0000000450        0.0050181251        0.0299714800
        0.0507798850       -0.0000001098       -0.0000000048
       -0.0563842347        0.0068539850        0.0336739402
       -0.0000001299       -0.0369397547        0.0276564451
       -0.0159488251        0.0000002650       -0.0000000450
        0.0504141801       -0.0000000500        0.0000000348
        0.0000007701        0.0850994400       -0.0025744750
        0.0000020850        0.0000001700        0.0000002800
       -0.0502635301        0.0000003050        0.0000001799
       -0.0000001100       -0.0338991100        0.0050181251
       -0.0000000500        0.4503935199       -0.1639163349
       -0.0792420950        0.0000002851       -0.0000000350
       -0.0390897399        0.1569223600        0.1988145301
        0.0000000800       -0.0916392248       -0.0908849799
       -0.0000000050        0.0386848549        0.0299714800
        0.0000000348       -0.1639163349        0.3747905100
       -0.0019687700       -0.0000001600        0.0000000151
        0.0426528601       -0.1789334101       -0.1234782550
       -0.0000003699        0.0521883950        0.0234839700
        0.0000002801       -0.0797047599        0.0507798850
        0.0000007701       -0.0792420950       -0.0019687700
        0.2865712699        0.0000070099       -0.0000000098
        0.0007345102       -0.0366480249        0.0730456250
        0.0000009500        0.0139655653        0.0153106900
       -0.0551404000        0.0000015901       -0.0000001098
        0.0850994400        0.0000002851       -0.0000001600
        0.0000070099        0.2975653300        0.0127659952
        0.0000167101        0.0000000000        0.0000018001
       -0.0927993150        0.0000002701        0.0000001850
       -0.0046148799       -0.0000000148       -0.0000000048
       -0.0025744750       -0.0000000350        0.0000000151
       -0.0000000098        0.0127659952        0.0037535898
        0.0000000051       -0.0000000199       -0.0000000499
        0.0036699102       -0.0000000298        0.0000003301
        0.0000008002       -0.0253938948       -0.0563842347
        0.0000020850       -0.0390897399        0.0426528601
        0.0007345102        0.0000167101        0.0000000051
        0.3758557497       -0.0349574198       -0.0324627449
        0.0000026702       -0.0004750447        0.0104261501
        0.0000002551       -0.0039933849        0.0068539850
        0.0000001700        0.1569223600       -0.1789334101
       -0.0366480249        0.0000000000       -0.0000000199
       -0.0349574198        0.5426574299        0.1817933401
       -0.0000000300       -0.0595359698       -0.0048192049
        0.0000001401       -0.0505543849        0.0336739402
        0.0000002800        0.1988145301       -0.1234782550
        0.0730456250        0.0000018001       -0.0000000499
       -0.0324627449        0.1817933401        0.3320087799
        0.0000004700       -0.0985064499       -0.1155131200
        0.0150634850        0.0000001700       -0.0000001299
       -0.0502635301        0.0000000800       -0.0000003699
        0.0000009500       -0.0927993150        0.0036699102
        0.0000026702       -0.0000000300        0.0000004700
        0.1066658800       -0.0000000648        0.0000005650
        0.0000003351       -0.0202059849       -0.0369397547
        0.0000003050       -0.0916392248        0.0521883950
        0.0139655653        0.0000002701       -0.0000000298
       -0.0004750447       -0.0595359698       -0.0985064499
       -0.0000000648        0.3437848397       -0.0408210299
        0.0000001050       -0.0028008949        0.0276564451
        0.0000001799       -0.0908849799        0.0234839700
        0.0153106900        0.0000001850        0.0000003301
        0.0104261501       -0.0048192049       -0.1155131200
        0.0000005650       -0.0408210299        0.2509674499
