    7   15
        0.2963858972        0.0326876096        0.0283724980
        0.0068547108       -0.0022516070        0.0000000000
       -0.0356859866       -0.0039875525        0.0355489189
        0.0044489671        0.0000000000       -0.0064113463
        0.0000000000        0.0000000000        0.0000000000
        0.0326876096        0.9492395264        0.0861335604
       -0.0008949563        0.0015895145        0.0000000000
        0.0334883418        0.0438094507        0.0055735782
       -0.0063838809        0.0000000000       -0.0003251151
        0.0000000000        0.0000000000        0.0000000000
        0.0283724980        0.0861335604        0.3522993032
        0.0011825712       -0.0008955848        0.0000000000
        0.0296693631       -0.0592408854        0.0070567818
        0.0083625696        0.0000000000        0.0025094400
        0.0000000000        0.0000000000        0.0000000000
        0.0068547108       -0.0008949563        0.0011825712
        0.3550659136        0.0044077848        0.0000000000
       -0.0009969460        0.0007994682       -0.0104338042
       -0.0009241842        0.0000000000        0.0015421261
        0.0000000000        0.0000000000        0.0000000000
       -0.0022516070        0.0015895145       -0.0008955848
        0.0044077848        0.3533638355        0.0000000000
        0.0000503285       -0.0117573791        0.0000536959
        0.0159701597        0.0000000000       -0.0163919445
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.3457100740
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0194462667        0.0000000000
        0.0175033394        0.0010118602       -0.0036721956
       -0.0356859866        0.0334883418        0.0296693631
       -0.0009969460        0.0000503285        0.0000000000
        0.2888653330        0.0133757491       -0.0075950040
       -0.0035125477        0.0000000000        0.0018602458
        0.0000000000        0.0000000000        0.0000000000
       -0.0039875525        0.0438094507       -0.0592408854
        0.0007994682       -0.0117573791        0.0000000000
        0.0133757491        0.2032837310        0.0017312492
       -0.0404069476        0.0000000000       -0.0062447896
        0.0000000000        0.0000000000        0.0000000000
        0.0355489189        0.0055735782        0.0070567818
       -0.0104338042        0.0000536959        0.0000000000
       -0.0075950040        0.0017312492        0.1340208672
        0.0004291432        0.0000000000       -0.0013868026
        0.0000000000        0.0000000000        0.0000000000
        0.0044489671       -0.0063838809        0.0083625696
       -0.0009241842        0.0159701597        0.0000000000
       -0.0035125477       -0.0404069476        0.0004291432
        0.1510497444        0.0000000000        0.0039698703
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0194462667
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.1362677273        0.0000000000
        0.0032446422        0.0031867351        0.0240662618
       -0.0064113463       -0.0003251151        0.0025094400
        0.0015421261       -0.0163919445        0.0000000000
        0.0018602458       -0.0062447896       -0.0013868026
        0.0039698703        0.0000000000        0.1239948483
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0175033394
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0032446422        0.0000000000
        0.1254251100       -0.0038498837        0.0037031920
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0010118602
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0031867351        0.0000000000
       -0.0038498837        0.0013930534       -0.0022733464
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0036721956
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0240662618        0.0000000000
        0.0037031920       -0.0022733464        0.1006528487
