    8   18
        0.5207189500        0.0000563301        0.0068534950
        0.0000001150        0.0017663900       -0.0000001050
        0.0077176750        0.0328172450       -0.0255950251
        0.0000003650       -0.0089227250        0.0000017650
        0.0000004550       -0.0000002051        0.0000009100
        0.0000003951       -0.0000001450       -0.0000010150
        0.0000563301        0.2398387400       -0.0000002800
        0.0078927450       -0.0000004000        0.0013815500
       -0.0000005900       -0.0000001801       -0.0000004050
       -0.0183186650       -0.0000002300        0.0067041350
        0.0269799850        0.0000008549        0.0000024700
        0.0000010201        0.0000006650        0.0000028150
        0.0068534950       -0.0000002800        0.3681375800
        0.0000187900       -0.0026923750        0.0000190250
        0.0002514000        0.0001735650        0.0095219499
        0.0000024549        0.0009136550        0.0000022799
       -0.0000000650        0.0000003499        0.0000013900
        0.0000002100        0.0000000600        0.0000002300
        0.0000001150        0.0078927450        0.0000187900
        0.3679646400        0.0000191550       -0.0028255201
        0.0000001300       -0.0000002751        0.0000024249
        0.0111503850       -0.0000000800        0.0012704999
        0.0028730949        0.0000003000        0.0000013900
        0.0000002301        0.0000001100        0.0000003050
        0.0017663900       -0.0000004000       -0.0026923750
        0.0000191550        0.3675583100        0.0000194749
       -0.0010411950       -0.0130911751       -0.0009569651
        0.0000013000        0.0176034800       -0.0000005551
       -0.0000000600        0.0000002549        0.0000013700
        0.0000003300        0.0000001099        0.0000000400
       -0.0000001050        0.0013815500        0.0000190250
       -0.0028255201        0.0000194749        0.3667143801
        0.0000000900       -0.0000005701        0.0000011649
        0.0000598800       -0.0000002350        0.0144665749
        0.0044728399        0.0000002250        0.0000013600
        0.0000000950       -0.0000000301        0.0000002950
        0.0077176750       -0.0000005900        0.0002514000
        0.0000001300       -0.0010411950        0.0000000900
        0.3582523200       -0.0176926900       -0.0018067450
       -0.0000000050        0.0065797550        0.0000009099
       -0.0000004701        0.0000002800        0.0000007450
        0.0000002751        0.0000001250        0.0000000550
        0.0328172450       -0.0000001801        0.0001735650
       -0.0000002751       -0.0130911751       -0.0000005701
       -0.0176926900        0.2536310900       -0.0030104551
        0.0000004849       -0.0368343400        0.0000036499
        0.0000012349       -0.0000006550        0.0000005399
        0.0000020950        0.0000015900        0.0000003000
       -0.0255950251       -0.0000004050        0.0095219499
        0.0000024249       -0.0009569651        0.0000011649
       -0.0018067450       -0.0030104551        0.1085589301
       -0.0000009801        0.0021631999       -0.0000009801
       -0.0000002900       -0.0000002950        0.0000008350
        0.0000008700        0.0000006349       -0.0000001651
        0.0000003650       -0.0183186650        0.0000024549
        0.0111503850        0.0000013000        0.0000598800
       -0.0000000050        0.0000004849       -0.0000009801
        0.1061746801       -0.0000004200       -0.0012284701
       -0.0054925000       -0.0000001451        0.0000009099
        0.0000007250        0.0000006550       -0.0000000350
       -0.0089227250       -0.0000002300        0.0009136550
       -0.0000000800        0.0176034800       -0.0000002350
        0.0065797550       -0.0368343400        0.0021631999
       -0.0000004200        0.1243631201        0.0000003750
        0.0000008449        0.0000004199        0.0000009100
        0.0000020150        0.0000020900        0.0000003800
        0.0000017650        0.0067041350        0.0000022799
        0.0012704999       -0.0000005551        0.0144665749
        0.0000009099        0.0000036499       -0.0000009801
       -0.0012284701        0.0000003750        0.1207252501
        0.0160731349       -0.0000001901        0.0000006899
        0.0000018250        0.0000016850       -0.0000000200
        0.0000004550        0.0269799850       -0.0000000650
        0.0028730949       -0.0000000600        0.0044728399
       -0.0000004701        0.0000012349       -0.0000002900
       -0.0054925000        0.0000008449        0.0160731349
        0.1259251701        0.0000001049        0.0000006450
        0.0000004650        0.0000003749        0.0000045250
       -0.0000002051        0.0000008549        0.0000003499
        0.0000003000        0.0000002549        0.0000002250
        0.0000002800       -0.0000006550       -0.0000002950
       -0.0000001451        0.0000004199       -0.0000001901
        0.0000001049        0.0404513901       -0.0000002300
        0.0000002250        0.0031035549       -0.0000012450
        0.0000009100        0.0000024700        0.0000013900
        0.0000013900        0.0000013700        0.0000013600
        0.0000007450        0.0000005399        0.0000008350
        0.0000009099        0.0000009100        0.0000006899
        0.0000006450       -0.0000002300        0.0404587800
        0.0021607300        0.0000012000        0.0475615801
        0.0000003951        0.0000010201        0.0000002100
        0.0000002301        0.0000003300        0.0000000950
        0.0000002751        0.0000020950        0.0000008700
        0.0000007250        0.0000020150        0.0000018250
        0.0000004650        0.0000002250        0.0021607300
        0.0434039799        0.0000012800        0.0114492201
       -0.0000001450        0.0000006650        0.0000000600
        0.0000001100        0.0000001099       -0.0000000301
        0.0000001250        0.0000015900        0.0000006349
        0.0000006550        0.0000020900        0.0000016850
        0.0000003749        0.0031035549        0.0000012000
        0.0000012800        0.0436247601        0.0000005850
       -0.0000010150        0.0000028150        0.0000002300
        0.0000003050        0.0000000400        0.0000002950
        0.0000000550        0.0000003000       -0.0000001651
       -0.0000000350        0.0000003800       -0.0000000200
        0.0000045250       -0.0000012450        0.0475615801
        0.0114492201        0.0000005850        0.1303788000
