Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
93_H2S,1209.649844604621,1209.6580120805672,-0.008167475946265768,1209.658012080567,-0.008167475946038394,2.2737367544323206e-13
,2722.074640139706,2722.0704568759593,0.00418326374665412,2722.0704568759593,0.00418326374665412,0.0
,2736.7646135073524,2736.764613507352,4.547473508864641e-13,2736.7646135073514,9.094947017729282e-13,4.547473508864641e-13
,,,,,,
,,,,,,
,,,,,,
