    9   21
        0.2710907199        0.2414427551        0.0000365650
       -0.0003080250        0.0006116902       -0.0002999100
       -0.0019622101       -0.0020370099       -0.0019692750
        0.0103945051        0.0070068751        0.0102599850
       -0.0068424450        0.0100885750       -0.0069741949
       -0.0016235501       -0.0000162051        0.0000416699
       -0.0000517998        0.0000216350       -0.0000725099
        0.2414427551        0.2336536497        0.0007659951
       -0.0001455248        0.0009444852        0.0001404601
       -0.0022642600       -0.0023600698       -0.0024030649
        0.0066058053        0.0040820503        0.0064157202
       -0.0037703148        0.0063410050       -0.0042313698
        0.0012486151        0.0000217501        0.0001143900
        0.0001077352        0.0000898902        0.0002069802
        0.0000365650        0.0007659951        0.2629154099
       -0.0002746098        0.2438797151        0.0109747648
        0.0014235648       -0.0026547499        0.0010410200
        0.0113826852        0.0117424851       -0.0050655049
        0.0081779150       -0.0060508751        0.0039341400
       -0.0000179450        0.0019572201       -0.0020338150
       -0.0000702650       -0.0002370250       -0.0001970099
       -0.0003080250       -0.0001455248       -0.0002746098
        0.2623022297        0.0114482002       -0.2433409999
       -0.0021209600       -0.0002217249        0.0022126150
       -0.0005977947        0.0022789801        0.0100834902
       -0.0089019250       -0.0094656599        0.0112487352
        0.0000336952       -0.0021082198       -0.0020369450
        0.0000174651       -0.0001740548       -0.0002912999
        0.0006116902        0.0009444852        0.2438797151
        0.0114482002        0.2507459996       -0.0002491849
        0.0005595901       -0.0027766697        0.0022802001
        0.0089527852        0.0104380352       -0.0028476398
        0.0061379552       -0.0058097949        0.0044131602
        0.0000828652       -0.0052679198        0.0014790650
        0.0000912553       -0.0001481447        0.0001645303
       -0.0002999100        0.0001404601        0.0109747648
       -0.2433409999       -0.0002491849        0.2497350999
        0.0027732399       -0.0011100350       -0.0017355600
        0.0014996502       -0.0011016800       -0.0085422549
        0.0085461900        0.0069425550       -0.0094011649
        0.0000335851       -0.0015952399       -0.0051855551
       -0.0004470849       -0.0000638150       -0.0001563500
       -0.0019622101       -0.0022642600        0.0014235648
       -0.0021209600        0.0005595901        0.0027732399
        0.5398165200        0.0000185101       -0.0000396200
        0.0004704050        0.0002763851        0.0237418850
       -0.0199154901        0.0001223100       -0.0000885250
       -0.0000979901       -0.0002142900        0.0003881048
        0.0003349450        0.0002363250       -0.0001009450
       -0.0020370099       -0.0023600698       -0.0026547499
       -0.0002217249       -0.0027766697       -0.0011100350
        0.0000185101        0.5397729896       -0.0000509098
        0.0236576952        0.0196779352        0.0003249151
        0.0001391501       -0.0000028099       -0.0000083999
       -0.0002040098       -0.0001369249       -0.0003767849
        0.0003525653       -0.0001126197        0.0002332501
       -0.0019692750       -0.0024030649        0.0010410200
        0.0022126150        0.0022802001       -0.0017355600
       -0.0000396200       -0.0000509098        0.5387835799
        0.0001426051        0.0001212901        0.0000154651
        0.0000056799        0.0238735601       -0.0197503699
       -0.0000252000        0.0003451650        0.0000501399
       -0.0003689449        0.0001632651        0.0001856201
        0.0103945051        0.0066058053        0.0113826852
       -0.0005977947        0.0089527852        0.0014996502
        0.0004704050        0.0236576952        0.0001426051
        0.0744881396        0.0715197602        0.0021112201
        0.0015230351        0.0010229103       -0.0001311247
       -0.0033137700        0.0008259053       -0.0027529099
        0.0009317702       -0.0003005297        0.0006378252
        0.0070068751        0.0040820503        0.0117424851
        0.0022789801        0.0104380352       -0.0011016800
        0.0002763851        0.0196779352        0.0001212901
        0.0715197602        0.0831419197        0.0002007002
        0.0013717801        0.0000592851        0.0003323802
        0.0003392252       -0.0029832098       -0.0011405800
        0.0000170303        0.0011110252        0.0006048052
        0.0102599850        0.0064157202       -0.0050655049
        0.0100834902       -0.0028476398       -0.0085422549
        0.0237418850        0.0003249151        0.0000154651
        0.0021112201        0.0002007002        0.0738263597
       -0.0705779600        0.0009558201       -0.0000648748
       -0.0031562799       -0.0028005950        0.0010884250
        0.0008954702        0.0006502452       -0.0012122248
       -0.0068424450       -0.0037703148        0.0081779150
       -0.0089019250        0.0061379552        0.0085461900
       -0.0199154901        0.0001391501        0.0000056799
        0.0015230351        0.0013717801       -0.0705779600
        0.0829547699       -0.0000704100       -0.0003396850
        0.0000353650       -0.0000607101       -0.0026126150
       -0.0002696500       -0.0004389651        0.0010124951
        0.0100885750        0.0063410050       -0.0060508751
       -0.0094656599       -0.0058097949        0.0069425550
        0.0001223100       -0.0000028099        0.0238735601
        0.0010229103        0.0000592851        0.0009558201
       -0.0000704100        0.0751383999       -0.0704606599
       -0.0026883100        0.0017233749        0.0018907200
       -0.0014203299        0.0008142901        0.0003914502
       -0.0069741949       -0.0042313698        0.0039341400
        0.0112487352        0.0044131602       -0.0094011649
       -0.0000885250       -0.0000083999       -0.0197503699
       -0.0001311247        0.0003323802       -0.0000648748
       -0.0003396850       -0.0704606599        0.0846876998
       -0.0004811599       -0.0022341348        0.0017916351
       -0.0000172599       -0.0012803248        0.0005202902
       -0.0016235501        0.0012486151       -0.0000179450
        0.0000336952        0.0000828652        0.0000335851
       -0.0000979901       -0.0002040098       -0.0000252000
       -0.0033137700        0.0003392252       -0.0031562799
        0.0000353650       -0.0026883100       -0.0004811599
        0.0250040299       -0.0004399449       -0.0004448451
        0.0003137501        0.0005285500        0.0000818801
       -0.0000162051        0.0000217501        0.0019572201
       -0.0021082198       -0.0052679198       -0.0015952399
       -0.0002142900       -0.0001369249        0.0003451650
        0.0008259053       -0.0029832098       -0.0028005950
       -0.0000607101        0.0017233749       -0.0022341348
       -0.0004399449        0.0191437297       -0.0000155148
        0.0003165002       -0.0000128399        0.0000349252
        0.0000416699        0.0001143900       -0.0020338150
       -0.0020369450        0.0014790650       -0.0051855551
        0.0003881048       -0.0003767849        0.0000501399
       -0.0027529099       -0.0011405800        0.0010884250
       -0.0026126150        0.0018907200        0.0017916351
       -0.0004448451       -0.0000155148        0.0190192100
       -0.0000616349       -0.0000018299        0.0003904351
       -0.0000517998        0.0001077352       -0.0000702650
        0.0000174651        0.0000912553       -0.0004470849
        0.0003349450        0.0003525653       -0.0003689449
        0.0009317702        0.0000170303        0.0008954702
       -0.0002696500       -0.0014203299       -0.0000172599
        0.0003137501        0.0003165002       -0.0000616349
        0.0016646297        0.0001129902        0.0001939652
        0.0000216350        0.0000898902       -0.0002370250
       -0.0001740548       -0.0001481447       -0.0000638150
        0.0002363250       -0.0001126197        0.0001632651
       -0.0003005297        0.0011110252        0.0006502452
       -0.0004389651        0.0008142901       -0.0012803248
        0.0005285500       -0.0000128399       -0.0000018299
        0.0001129902        0.0018814498        0.0001880251
       -0.0000725099        0.0002069802       -0.0001970099
       -0.0002912999        0.0001645303       -0.0001563500
       -0.0001009450        0.0002332501        0.0001856201
        0.0006378252        0.0006048052       -0.0012122248
        0.0010124951        0.0003914502        0.0005202902
        0.0000818801        0.0000349252        0.0003904351
        0.0001939652        0.0001880251        0.0021303697
