    5    9
        0.1346486113        0.0000015046        0.0000014393
       -0.1683904458        0.0000040598        0.0000040893
        0.0000060788        0.0000018042       -0.0000004957
        0.0000015046        0.1346489194        0.0000009703
        0.0000041501       -0.1683928144        0.0000002797
        0.0000061044        0.0000004650        0.0000023203
        0.0000014393        0.0000009703        0.1346490103
        0.0000041143        0.0000001853       -0.1683928309
        0.0000060896        0.0000004297        0.0000022999
       -0.1683904458        0.0000041501        0.0000041143
        0.3578452811        0.0000107696        0.0000107792
        0.0000150794        0.0000038392       -0.0000002905
        0.0000040598       -0.1683928144        0.0000001853
        0.0000107696        0.3578485700        0.0000009402
        0.0000149845        0.0000006946        0.0000027052
        0.0000040893        0.0000002797       -0.1683928309
        0.0000107792        0.0000009402        0.3578485109
        0.0000150294        0.0000007043        0.0000027592
        0.0000060788        0.0000061044        0.0000060896
        0.0000150794        0.0000149845        0.0000150294
        0.4805200513        0.0000035396        0.0000034839
        0.0000018042        0.0000004650        0.0000004297
        0.0000038392        0.0000006946        0.0000007043
        0.0000035396        0.0969168207        0.0000027995
       -0.0000004957        0.0000023203        0.0000022999
       -0.0000002905        0.0000027052        0.0000027592
        0.0000034839        0.0000027995        0.0969171606
