    5    9
        0.4577974798        0.0000000000        0.0278786051
        0.0000000000        0.0336927650        0.0000000000
        0.0000000000        0.0000000000       -0.0526850299
        0.0000000000        0.3593676598        0.0000000000
        0.0000000000        0.0000000000        0.0960573500
        0.0000000000        0.0000000000        0.0000000000
        0.0278786051        0.0000000000        0.3477217498
        0.0000000000       -0.0022477651        0.0000000000
        0.0000000000        0.0000000000        0.0131412450
        0.0000000000        0.0000000000        0.0000000000
        0.3409149298        0.0000000000        0.0000000000
        0.0157776350        0.0000000000        0.0000000000
        0.0336927650        0.0000000000       -0.0022477651
        0.0000000000        0.3129242700        0.0000000000
        0.0000000000        0.0000000000       -0.0468212549
        0.0000000000        0.0960573500        0.0000000000
        0.0000000000        0.0000000000        0.2155219099
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0157776350        0.0000000000        0.0000000000
        0.2692417598        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.1795389596        0.0000000000
       -0.0526850299        0.0000000000        0.0131412450
        0.0000000000       -0.0468212549        0.0000000000
        0.0000000000        0.0000000000        0.1591283097
