    9   21
        0.3875114803        0.0000000000        0.0211723098
        0.0000000000       -0.0060085702        0.0000000000
        0.0000000000        0.0000000000        0.0704374600
        0.0640784300        0.0000000000        0.0135806948
        0.0000000000        0.0000000000        0.0000000000
       -0.0041250951        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.3798508902        0.0000000000
        0.0267551050        0.0000000000       -0.0044422150
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0792664250        0.0000000000
       -0.0163698402        0.0000000000        0.0000000000
        0.0000000000        0.0026051049        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0211723098        0.0000000000        0.3707642003
        0.0000000000        0.0101699099        0.0000000000
        0.0000000000        0.0000000000       -0.0031439200
       -0.0113975800        0.0000000000        0.0012963949
        0.0000000000        0.0000000000        0.0000000000
        0.0023376249        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0267551050        0.0000000000
        0.3681433603        0.0000000000        0.0112891699
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0167112252        0.0000000000
        0.0004729398        0.0000000000        0.0000000000
        0.0000000000        0.0022944799        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0060085702        0.0000000000        0.0101699099
        0.0000000000        0.3684319103        0.0000000000
        0.0000000000        0.0000000000        0.0128701249
        0.0002653950        0.0000000000        0.0123522399
        0.0000000000        0.0000000000        0.0000000000
       -0.0207747401        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0044422150        0.0000000000
        0.0112891699        0.0000000000        0.3668382902
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0027402049        0.0000000000
        0.0084890399        0.0000000000        0.0000000000
        0.0000000000       -0.0199679852        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.3498897604        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0062899500        0.0000000000
        0.0000000000        0.0000000000        0.0213426398
        0.0000000000       -0.0001984752        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.3512079604        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0111150797
        0.0000000000        0.0000000000        0.0000000000
        0.0197130647        0.0000000000       -0.0017362252
        0.0704374600        0.0000000000       -0.0031439200
        0.0000000000        0.0128701249        0.0000000000
        0.0000000000        0.0000000000        0.3212153001
        0.0112665450        0.0000000000        0.0369468849
        0.0000000000        0.0000000000        0.0000000000
        0.0038486199        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0640784300        0.0000000000       -0.0113975800
        0.0000000000        0.0002653950        0.0000000000
        0.0000000000        0.0000000000        0.0112665450
        0.1786670600        0.0000000000       -0.0013944701
        0.0000000000        0.0000000000        0.0000000000
       -0.0001294750        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0792664250        0.0000000000
       -0.0167112252        0.0000000000        0.0027402049
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.1728017403        0.0000000000
       -0.0071862453        0.0000000000        0.0000000000
        0.0000000000        0.0015480548        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0135806948        0.0000000000        0.0012963949
        0.0000000000        0.0123522399        0.0000000000
        0.0000000000        0.0000000000        0.0369468849
       -0.0013944701        0.0000000000        0.2356331103
        0.0000000000        0.0000000000        0.0000000000
       -0.0173672601        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0163698402        0.0000000000
        0.0004729398        0.0000000000        0.0084890399
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000       -0.0071862453        0.0000000000
        0.2245134104        0.0000000000        0.0000000000
        0.0000000000       -0.0195330952        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0062899500        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.2291428200        0.0000000000
        0.0000000000        0.0000000000        0.0101747749
        0.0000000000        0.0023661599        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0111150797        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.2180719804
        0.0000000000        0.0000000000        0.0000000000
        0.0100627796        0.0000000000       -0.0004743951
       -0.0041250951        0.0000000000        0.0023376249
        0.0000000000       -0.0207747401        0.0000000000
        0.0000000000        0.0000000000        0.0038486199
       -0.0001294750        0.0000000000       -0.0173672601
        0.0000000000        0.0000000000        0.0000000000
        0.1560074702        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0026051049        0.0000000000
        0.0022944799        0.0000000000       -0.0199679852
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0015480548        0.0000000000
       -0.0195330952        0.0000000000        0.0000000000
        0.0000000000        0.1553892702        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0213426398        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0101747749        0.0000000000
        0.0000000000        0.0000000000        0.1505921205
        0.0000000000       -0.0010531552        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0197130647        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0100627796
        0.0000000000        0.0000000000        0.0000000000
        0.1528845405        0.0000000000       -0.0000694703
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0001984752        0.0000000000        0.0000000000
