    5    9
        0.2270318254        0.0091135800       -0.0000004457
       -0.0000004243        0.0000042078        0.0000010419
        0.0627394573        0.0000000233        0.0000000813
        0.0091135800        0.3595281112        0.0000358895
        0.0000250191       -0.0000015112       -0.0000011738
       -0.0174821989       -0.0000011789       -0.0000011920
       -0.0000004457        0.0000358895        0.3528393552
        0.0000165673        0.0016344808       -0.0000009905
       -0.0000003038        0.0092874814       -0.0160906978
       -0.0000004243        0.0000250191        0.0000165673
        0.3528275448       -0.0000007606        0.0016347758
       -0.0000002831        0.0160922113        0.0092987202
        0.0000042078       -0.0000015112        0.0016344808
       -0.0000007606        0.1633122025       -0.0000050713
        0.0000003760        0.0026386346       -0.0045690865
        0.0000010419       -0.0000011738       -0.0000009905
        0.0016347758       -0.0000050713        0.1633111356
        0.0000008723        0.0045694338        0.0026387463
        0.0627394573       -0.0174821989       -0.0000003038
       -0.0000002831        0.0000003760        0.0000008723
        0.1449958717        0.0000006258        0.0000001882
        0.0000000233       -0.0000011789        0.0092874814
        0.0160922113        0.0026386346        0.0045694338
        0.0000006258        0.1275506702        0.0000025690
        0.0000000813       -0.0000011920       -0.0160906978
        0.0092987202       -0.0045690865        0.0026387463
        0.0000001882        0.0000025690        0.1275374285
