    4    6
        0.2582755883        0.0000129057        0.0000035334
        0.1194713388        0.0000260945        0.0000032475
        0.0000129057        0.3130489915       -0.0002258599
        0.0000142643       -0.0010628423       -0.0746919380
        0.0000035334       -0.0002258599        0.3131709275
        0.0000044719        0.0746759480       -0.0007810843
        0.1194713388        0.0000142643        0.0000044719
        0.3130918935        0.0000106257        0.0000090449
        0.0000260945       -0.0010628423        0.0746759480
        0.0000106257        0.1947803958       -0.0001986837
        0.0000032475       -0.0746919380       -0.0007810843
        0.0000090449       -0.0001986837        0.1946400471
