Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
17_CH2Cl2,284.59981192539897,284.6206058161425,-0.020793890743505017,284.62115076974425,-0.021338844345279995,-0.0005449536017749779
,723.5654668136382,723.6032587799625,-0.03779196632433468,723.6065078285503,-0.04104101491213896,-0.003249048587804282
,776.828188396357,776.8551857205081,-0.026997324151125213,776.868026532628,-0.039838136271100666,-0.012840812119975453
,906.9655770562812,906.9902319171816,-0.024654860900454878,906.9884600044354,-0.022882948154233418,0.0017719127462214601
,1180.953384366343,1180.9533838296418,5.367012363421964e-07,1180.953383828048,5.382951258070534e-07,1.5938894648570567e-09
,1293.0623223112666,1293.035672358927,0.026649952339539595,1293.0209799350914,0.04134237617518011,0.014692423835640511
,1474.4796718874431,1474.447970968844,0.03170091859919921,1474.4494410613738,0.030230826069328032,-0.0014700925298711809
,3127.5433912667263,3127.5314596947915,0.011931571934837848,3127.5319740440186,0.011417222707677865,-0.0005143492271599825
,3202.533996763029,3202.5448550413184,-0.010858278289560985,3202.532685633662,0.001311129366968089,0.012169407656529074
,,,,,,
,,,,,,
,,,,,,
