Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
33_HCOHCO,136.26224489996338,136.30694541634497,-0.04470051638159589,136.30017356445316,-0.03792866448978316,0.00677185189181273
,330.97716082193426,330.9920766610494,-0.014915839115133167,330.9920766610482,-0.014915839113939455,1.1937117960769683e-12
,560.0613595532927,560.1256732689152,-0.06431371562246113,560.1256732689194,-0.06431371562666754,-4.206412995699793e-12
,823.864947537799,823.9355969673677,-0.07064942956867526,823.909390543956,-0.04444300615693919,0.02620642341173607
,1068.7994716848052,1068.799471682988,1.8171704141423106e-09,1068.7994716829912,1.8139871826861054e-09,-3.183231456205249e-12
,1095.3972180426422,1095.4053243005608,-0.008106257918598203,1095.4053243005656,-0.00810625792337305,-4.774847184307873e-12
,1342.0028580520272,1341.9948992153227,0.007958836704574423,1341.9948992153254,0.00795883670184594,-2.7284841053187847e-12
,1384.8443167956264,1384.766812469888,0.07750432573834587,1384.7668124698987,0.0775043257276593,-1.0686562745831907e-11
,1757.8901744181842,1757.9219697126864,-0.031795294502217075,1757.921969712686,-0.03179529450176233,4.547473508864641e-13
,1779.7663787226493,1779.8589173365738,-0.09253861392448925,1779.85891733657,-0.0925386139206239,3.865352482534945e-12
,2982.129983844854,2982.129869516338,0.00011432851579229464,2982.129869516324,0.00011432852988946252,1.4097167877480388e-11
,2987.095790610092,2987.09497582174,0.0008147883522724442,2987.094975821731,0.0008147883609126438,8.640199666842818e-12
,,,,,,
,,,,,,
,,,,,,
