    7   15
        0.0110325004        0.0000001447        0.0000001248
        0.0000001546       -0.0077548052        0.0000001899
        0.0000002197        0.0000000645        0.0000002700
        0.0116379101        0.0000002299       -0.0092092506
        0.0000001546        0.0000000398        0.0000005198
        0.0000001447        0.0204695607        0.0000002396
        0.0187167348        0.0000001447        0.0000002598
       -0.0112746153        0.0000001495        0.0000002348
        0.0000002649        0.0203523146        0.0000003791
        0.0000002598        0.0000000998       -0.0316391203
        0.0000001248        0.0000002396        0.0894664004
        0.0000003197        0.0000004397        0.0000019497
        0.0000001248       -0.0483553953        0.0000019452
        0.0000002549        0.0000027399        0.0000031093
        0.1211999449        0.0000009197        0.0000008799
        0.0000001546        0.0187167348        0.0000003197
        0.1180568904        0.0000006199        0.0000066399
        0.0519271347        0.0000003897        0.0000011900
        0.0000004098        0.0995506696        0.0000022396
        0.0000017198        0.0000006597       -0.0435925301
       -0.0077548052        0.0000001447        0.0000004397
        0.0000006199        0.0636863905        0.0000005551
        0.0000007347        0.0000001947        0.0000009601
       -0.0345935402        0.0000016047        0.0826348594
        0.0000020498        0.0000001398        0.0000011849
        0.0000001899        0.0000002598        0.0000019497
        0.0000066399        0.0000005551        0.1691502803
        0.0000001000        0.0000008299        0.1551846401
        0.0000006651       -0.0000254249        0.0000066194
        0.0000054800        0.0709294198        0.0000013452
        0.0000002197       -0.0112746153        0.0000001248
        0.0519271347        0.0000007347        0.0000001000
        0.1452872004       -0.0000000952        0.0000000699
        0.0000024701        0.0071109199        0.0000007296
       -0.0000000151       -0.0000000603       -0.0177243902
        0.0000000645        0.0000001495       -0.0483553953
        0.0000003897        0.0000001947        0.0000008299
       -0.0000000952        0.0471575208        0.0000015996
        0.0000000699        0.0000017846        0.0000015243
       -0.0716807153        0.0000005195        0.0000007947
        0.0000002700        0.0000002348        0.0000019452
        0.0000011900        0.0000009601        0.1551846401
        0.0000000699        0.0000015996        0.2296997400
        0.0000008203        0.0000083548        0.0000092396
        0.0000083151        0.0762042100        0.0000020052
        0.0116379101        0.0000002649        0.0000002549
        0.0000004098       -0.0345935402        0.0000006651
        0.0000024701        0.0000000699        0.0000008203
        0.1090334001        0.0000014248       -0.0658353702
        0.0000008248        0.0000001651        0.0000004903
        0.0000002299        0.0203523146        0.0000027399
        0.0995506696        0.0000016047       -0.0000254249
        0.0071109199        0.0000017846        0.0000083548
        0.0000014248        0.3265594404        0.0000128094
        0.0000110046        0.0000029047        0.0752917450
       -0.0092092506        0.0000003791        0.0000031093
        0.0000022396        0.0826348594        0.0000066194
        0.0000007296        0.0000015243        0.0000092396
       -0.0658353702        0.0000128094        0.3517468610
        0.0000131996        0.0000024644        0.0000025744
        0.0000001546        0.0000002598        0.1211999449
        0.0000017198        0.0000020498        0.0000054800
       -0.0000000151       -0.0716807153        0.0000083151
        0.0000008248        0.0000110046        0.0000131996
        0.3153710304        0.0000010149        0.0000029848
        0.0000000398        0.0000000998        0.0000009197
        0.0000006597        0.0000001398        0.0709294198
       -0.0000000603        0.0000005195        0.0762042100
        0.0000001651        0.0000029047        0.0000024644
        0.0000010149        0.0686221705        0.0000022501
        0.0000005198       -0.0316391203        0.0000008799
       -0.0435925301        0.0000011849        0.0000013452
       -0.0177243902        0.0000007947        0.0000020052
        0.0000004903        0.0752917450        0.0000025744
        0.0000029848        0.0000022501        0.2603610801
