    5    6
        0.1996900500        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0072655200
        0.0000000000        0.1954714901        0.0000051153
        0.0033360300        0.0057780099        0.0000000000
        0.0000000000        0.0000051153        0.1954714895
        0.0057780102       -0.0033351546        0.0000000000
        0.0000000000        0.0033360300        0.0057780102
        0.1132457896        0.0000018551        0.0000000000
        0.0000000000        0.0057780099       -0.0033351546
        0.0000018551        0.1132457896        0.0000000000
       -0.0072655200        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0325684999
