    6   18 
        1.1554524082        0.0000000000        0.0000000000 
       -1.1580362288        0.0000000000        0.0000000000 
        0.0021204282        0.0000000000        0.0000000000 
        0.0001544641       -0.0009245587        0.0016013826 
        0.0001544641        0.0018491174        0.0000000000 
        0.0001544641       -0.0009245587       -0.0016013826 
        0.0000000000        0.0158408546       -0.0000000000 
        0.0000000000       -0.0322171272        0.0000000000 
        0.0000000000        0.0162635587       -0.0000000000 
       -0.0018054817        0.0004095894        0.0006443543 
        0.0036109634       -0.0007064650       -0.0000000000 
       -0.0018054817        0.0004095894       -0.0006443543 
        0.0000000000       -0.0000000000        0.0158408546 
        0.0000000000        0.0000000000       -0.0322171272 
        0.0000000000       -0.0000000000        0.0162635587 
        0.0031271860        0.0006443543       -0.0003344468 
        0.0000000000       -0.0000000000        0.0007816075 
       -0.0031271860       -0.0006443543       -0.0003344468 
       -1.1580362288        0.0000000000        0.0000000000 
        1.5035610552        0.0000000000        0.0000000000 
       -0.2898811635        0.0000000000        0.0000000000 
       -0.0185478876        0.0002525910       -0.0004375004 
       -0.0185478876       -0.0005051819       -0.0000000000 
       -0.0185478876        0.0002525910        0.0004375004 
        0.0000000000       -0.0322171272        0.0000000000 
        0.0000000000        0.0942847135       -0.0000000000 
        0.0000000000       -0.0660160033        0.0000000000 
        0.0168325799       -0.0003825351       -0.0029421898 
       -0.0336651599        0.0047134871        0.0000000000 
        0.0168325799       -0.0003825351        0.0029421898 
        0.0000000000        0.0000000000       -0.0322171272 
        0.0000000000       -0.0000000000        0.0942847135 
        0.0000000000        0.0000000000       -0.0660160033 
       -0.0291548837       -0.0029421898        0.0030148131 
       -0.0000000000        0.0000000000       -0.0020812092 
        0.0291548837        0.0029421898        0.0030148131 
        0.0021204282        0.0000000000        0.0000000000 
       -0.2898811635        0.0000000000        0.0000000000 
        0.5114129574        0.0000000000        0.0000000000 
       -0.0745507407        0.0438413439       -0.0759354352 
       -0.0745507407       -0.0876826879       -0.0000000000 
       -0.0745507407        0.0438413439        0.0759354352 
        0.0000000000        0.0162635587       -0.0000000000 
        0.0000000000       -0.0660160033        0.0000000000 
        0.0000000000        0.5587122018       -0.0000000000 
        0.0437580359       -0.1070834615        0.1083740569 
       -0.0875160718       -0.2947928342       -0.0000000000 
        0.0437580359       -0.1070834615       -0.1083740569 
        0.0000000000       -0.0000000000        0.0162635587 
        0.0000000000        0.0000000000       -0.0660160033 
        0.0000000000       -0.0000000000        0.5587122018 
       -0.0757911414        0.1083740569       -0.2322230433 
       -0.0000000000        0.0000000000       -0.0445136706 
        0.0757911414       -0.1083740569       -0.2322230433 
        0.0001544641       -0.0018054817        0.0031271860 
       -0.0185478876        0.0168325799       -0.0291548837 
       -0.0745507407        0.0437580359       -0.0757911414 
        0.0851020051       -0.0477449981        0.0826967625 
        0.0039210796       -0.0045756219        0.0101063145 
        0.0039210796       -0.0064645141        0.0090157620 
       -0.0009245587        0.0004095894        0.0006443543 
        0.0002525910       -0.0003825351       -0.0029421898 
        0.0438413439       -0.1070834615        0.1083740569 
       -0.0477449981        0.1110919627       -0.1172305253 
        0.0110401360       -0.0116776884        0.0243680467 
       -0.0064645141        0.0076421328       -0.0132137427 
        0.0016013826        0.0006443543       -0.0003344468 
       -0.0004375004       -0.0029421898        0.0030148131 
       -0.0759354352        0.1083740569       -0.2322230433 
        0.0826967625       -0.1172305253        0.2464581134 
        0.0010905524       -0.0020594388        0.0012021924 
       -0.0090157620        0.0132137427       -0.0181176288 
        0.0001544641        0.0036109634        0.0000000000 
       -0.0185478876       -0.0336651599       -0.0000000000 
       -0.0745507407       -0.0875160718       -0.0000000000 
        0.0039210796        0.0110401360        0.0010905524 
        0.0851020051        0.0954899962        0.0000000000 
        0.0039210796        0.0110401360       -0.0010905524 
        0.0018491174       -0.0007064650       -0.0000000000 
       -0.0005051819        0.0047134871        0.0000000000 
       -0.0876826879       -0.2947928342        0.0000000000 
       -0.0045756219       -0.0116776884       -0.0020594388 
        0.0954899962        0.3141411888        0.0000000000 
       -0.0045756219       -0.0116776884        0.0020594388 
        0.0000000000       -0.0000000000        0.0007816075 
       -0.0000000000        0.0000000000       -0.0020812092 
       -0.0000000000       -0.0000000000       -0.0445136706 
        0.0101063145        0.0243680467        0.0012021924 
        0.0000000000        0.0000000000        0.0434088874 
       -0.0101063145       -0.0243680467        0.0012021924 
        0.0001544641       -0.0018054817       -0.0031271860 
       -0.0185478876        0.0168325799        0.0291548837 
       -0.0745507407        0.0437580359        0.0757911414 
        0.0039210796       -0.0064645141       -0.0090157620 
        0.0039210796       -0.0045756219       -0.0101063145 
        0.0851020051       -0.0477449981       -0.0826967625 
       -0.0009245587        0.0004095894       -0.0006443543 
        0.0002525910       -0.0003825351        0.0029421898 
        0.0438413439       -0.1070834615       -0.1083740569 
       -0.0064645141        0.0076421328        0.0132137427 
        0.0110401360       -0.0116776884       -0.0243680467 
       -0.0477449981        0.1110919627        0.1172305253 
       -0.0016013826       -0.0006443543       -0.0003344468 
        0.0004375004        0.0029421898        0.0030148131 
        0.0759354352       -0.1083740569       -0.2322230433 
        0.0090157620       -0.0132137427       -0.0181176288 
       -0.0010905524        0.0020594388        0.0012021924 
       -0.0826967625        0.1172305253        0.2464581134 
