    4    6
        0.4043861492        0.0000430177        0.0000344053
        0.0000323465        0.0000220564       -0.0538130035
        0.0000430177        0.2282634375       -0.0003596946
        0.0258940031        0.0443646800       -0.0000019594
        0.0000344053       -0.0003596946        0.2291337245
        0.0446245463       -0.0269602538        0.0000002868
        0.0000323465        0.0258940031        0.0446245463
        0.3984528536       -0.0002988332        0.0000446747
        0.0000220564        0.0443646800       -0.0269602538
       -0.0002988332        0.3993145225        0.0000674717
       -0.0538130035       -0.0000019594        0.0000002868
        0.0000446747        0.0000674717        0.1717560826
