    4    6
        0.2217514384        0.0000078256        0.0000027700
       -0.1478248737       -0.0000155035        0.0000189056
        0.0000078256        0.3622064094        0.0000090699
        0.0000150209        0.0000021157        0.0753528951
        0.0000027700        0.0000090699        0.3622060399
        0.0000226100        0.0753578905        0.0000020543
       -0.1478248737        0.0000150209        0.0000226100
        0.3605670986       -0.0000140943        0.0000318551
       -0.0000155035        0.0000021157        0.0753578905
       -0.0000140943        0.2362662383        0.0000804954
        0.0000189056        0.0753528951        0.0000020543
        0.0000318551        0.0000804954        0.2362672399
