    4    6
        0.2110752280        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.1839870583        0.0000036118
        0.0089143066        0.0154397242        0.0000000000
        0.0000000000        0.0000036118        0.1839871265
        0.0154378017       -0.0089142691        0.0000000000
        0.0000000000        0.0089143066        0.0154378017
        0.0989525574        0.0000009709        0.0000000000
        0.0000000000        0.0154397242       -0.0089142691
        0.0000009709        0.0989523892        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0219254366
