    4    6
        0.5201133098        0.0000000000        0.1099348754
        0.0677715551        0.0000000000        0.0000000000
        0.0000000000        0.4086173095        0.0000000000
        0.0000000000        0.0865811251        0.0000000000
        0.1099348754        0.0000000000        1.0341286196
       -0.0593009949        0.0000000000        0.0000000000
        0.0677715551        0.0000000000       -0.0593009949
        0.3436690599        0.0000000000        0.0000000000
        0.0000000000        0.0865811251        0.0000000000
        0.0000000000        0.2860829403        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.2010374999
