    5    9
        0.0231534776        0.0000004295        0.0000006986
        0.0000010533        0.0000255693        0.0000019010
       -0.0000006803       -0.0000001307       -0.0000003169
        0.0000004295        0.3962438029        0.0313874672
       -0.0658049741        0.0000006794       -0.1762264964
        0.1688464313        0.1349520383        0.0336973395
        0.0000006986        0.0313874672        0.2983204348
        0.0418051498        0.0000014127       -0.0475899351
       -0.0422144139       -0.0179439088        0.0416635376
        0.0000010533       -0.0658049741        0.0418051498
        0.4719216059        0.0000015307        0.0332896136
       -0.0588708433        0.0532189034       -0.0652473518
        0.0000255693        0.0000006794        0.0000014127
        0.0000015307        0.0219821479        0.0000010192
        0.0000001478        0.0000012597        0.0000005875
        0.0000019010       -0.1762264964       -0.0475899351
        0.0332896136        0.0000010192        0.5212269926
       -0.2095849376       -0.0817997471       -0.1713176049
       -0.0000006803        0.1688464313       -0.0422144139
       -0.0588708433        0.0000001478       -0.2095849376
        0.4122699406       -0.0058671834        0.0443314521
       -0.0000001307        0.1349520383       -0.0179439088
        0.0532189034        0.0000012597       -0.0817997471
       -0.0058671834        0.3679832969       -0.0196268468
       -0.0000003169        0.0336973395        0.0416635376
       -0.0652473518        0.0000005875       -0.1713176049
        0.0443314521       -0.0196268468        0.2692229822
