    4    6
        0.3373235359        0.0000000000        0.0496612732
        0.0154503691        0.0000000000        0.0000000000
        0.0000000000        0.3281333164        0.0000000000
        0.0000000000        0.0155303154        0.0000000000
        0.0496612732        0.0000000000        0.8897032365
       -0.0481706810        0.0000000000        0.0000000000
        0.0154503691        0.0000000000       -0.0481706810
        0.1396484703        0.0000000000        0.0000000000
        0.0000000000        0.0155303154        0.0000000000
        0.0000000000        0.2042134693        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.1126240286
