Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
80_CH_CH3x3,-0.2640279279655158,-2.7953795923617326,2.531351664396217,200.11723990304893,-200.38126783101444,-202.91261949541067
,0.13539284831991033,-0.2703847548001995,0.40577760312010985,259.14155767408374,-259.00616482576385,-259.41194242888395
,0.3232151192546994,2.756075158526954,-2.4328600392722546,259.1551116341682,-258.83189651491347,-256.39903647564125
,162.90840704242987,957.5133586027164,-794.6049515602865,359.05688819108275,-196.14848114865288,598.4564704116336
,311.07977009822497,1137.3664549816658,-826.2866848834408,359.06081591809203,-47.98104581986706,778.3056390635738
,466.5110164445626,1211.2581010511715,-744.747084606609,423.3645770281838,43.14643941637877,787.8935240229877
,761.3268637946537,1246.1711112779142,-484.84424748326046,808.9908212281427,-47.66395743348903,437.18029004977143
,809.6181120492951,1363.5515044249125,-553.9333923756175,921.6917816124515,-112.07366956315639,441.8597228124611
,921.7694899346247,1411.990607195966,-490.2211172613413,921.6941554219802,0.07533451264453106,490.29645177398584
,932.0534136006881,1434.5661591295009,-502.51274552881273,952.7473859526526,-20.693972351964476,481.81877317684825
,957.9132874939642,1449.456369080532,-491.54308158656795,985.1145711929771,-27.201283699012947,464.341797887555
,985.4877836715791,1477.0512931670312,-491.5635094954521,985.117101296953,0.3706823746260852,491.93419187007817
,1016.2669183512597,1494.7209875089015,-478.4540691576418,1199.430823315896,-183.16390496463634,295.29016419300547
,1291.503332094298,1495.6392683685374,-204.13593627423938,1199.433926890437,92.06940520386092,296.2053414781003
,1327.3510501114474,1513.1075703454917,-185.75652023404427,1214.149114896712,113.20193521473539,298.95845544877966
,1358.7349416990487,1531.690500878137,-172.95555917908837,1362.3036653785507,-3.568723679502,169.38683549958637
,1401.474092430758,1551.153910546103,-149.67981811534491,1362.3038288867162,39.170263544041745,188.85008165938666
,1423.0665672934572,1562.6118199255973,-139.5452526321401,1400.5496499297867,22.516917363670473,162.06216999581056
,1463.3742394318106,1645.0921406474401,-181.71790121562958,1400.5560534433662,62.818185988444384,244.53608720407397
,1491.4526760426709,1852.8362332194629,-361.383557176792,1425.6603319827268,65.79234405994407,427.1759012367361
,1493.3338417068103,1948.0945536260508,-454.7607119192405,1487.5364379080193,5.797403798791038,460.55811571803156
,1505.6006115538826,2043.9066752558751,-538.3060637019926,1493.974032546313,11.62657900756949,549.9326427095621
,1515.8694460090135,2211.4713466266717,-695.6019006176582,1493.9754909685992,21.893955040414312,717.4958556580725
,1526.0086929149747,2520.3785035478386,-994.3698106328638,1511.7679325842792,14.240760330695593,1008.6105709635594
,1984.2036435146026,2842.369847694126,-858.1662041795232,1511.7724641741597,472.4311793404429,1330.5973835199661
,2031.6829780647474,3192.6866501973527,-1161.0036721326053,1519.463870073464,512.2191079912834,1673.2227801238887
,2724.035617748541,3199.703518089473,-475.6679003409322,3019.9703097444244,-295.93469199588344,179.73320834504875
,2962.045574595425,3264.5335744377476,-302.48799984232255,3019.9723255541626,-57.92675095873756,244.561248883585
,3007.0605000391074,3435.3873747780826,-428.3268747389752,3020.869545305774,-13.809045266666544,414.5178294723087
,3028.124787254692,3545.237452668055,-517.1126654133632,3024.9726675155125,3.1521197391793976,520.2647851525426
,3044.0079135223236,3646.0394320891896,-602.031518566866,3092.8880992232753,-48.88018570095164,553.1513328659144
,3093.1744279191694,3726.755053512517,-633.5806255933476,3092.9090798098046,0.26534810936482245,633.8459737027124
,3127.7610057551074,3830.4139245825572,-702.6529188274499,3092.909301586367,34.851704168740525,737.5046229961904
,3600.4569421050514,3972.179492032968,-371.7225499279166,3096.7728465387445,503.68409556630695,875.4066454942235
,4703.193278709679,4646.505915549946,56.68736315973365,3096.773670663082,1606.4196080465972,1549.7322448868636
,10482.354312224545,7771.766108848913,2710.5882033756316,3101.795925590667,7380.5583866338775,4669.970183258246
,,,,,,
,,,,,,
,,,,,,
