    6   18
        0.8212500416        0.1976373572        0.0000000000
       -0.0569097887        0.0030347009        0.0000000000
       -0.6122548986       -0.2579518829        0.0000000000
       -0.1030173173        0.0678736673        0.0000000000
        0.0038533931       -0.0123464306        0.0000000000
       -0.0529214302        0.0017525880        0.0000000000
        0.1976373572        0.6896363311        0.0000000000
       -0.0058255417       -0.2847163650        0.0000000000
       -0.2572342419       -0.2392680400        0.0000000000
        0.0678736673       -0.1771699672        0.0000000000
        0.0268078125       -0.0150037568        0.0000000000
       -0.0292590380        0.0265217979        0.0000000000
        0.0000000000        0.0000000000        0.1513220568
        0.0000000000        0.0000000000       -0.0520951607
        0.0000000000        0.0000000000       -0.0481134211
        0.0000000000        0.0000000000       -0.0931886060
        0.0000000000        0.0000000000        0.0196348766
        0.0000000000        0.0000000000        0.0224402543
       -0.0569097887       -0.0058255417        0.0000000000
        0.0635806294        0.0266622875        0.0000000000
       -0.0094765286       -0.0457510033        0.0000000000
        0.0038533931        0.0268078125        0.0000000000
       -0.0047229177        0.0026864601        0.0000000000
        0.0036752856       -0.0045799904        0.0000000000
        0.0030347009       -0.2847163650        0.0000000000
        0.0266622875        0.3104659688        0.0000000000
       -0.0240706344       -0.0124644256        0.0000000000
       -0.0123464306       -0.0150037568        0.0000000000
        0.0026864601       -0.0025535326        0.0000000000
        0.0040336233        0.0042721068        0.0000000000
        0.0000000000        0.0000000000       -0.0520951607
        0.0000000000        0.0000000000        0.0208641637
        0.0000000000        0.0000000000        0.0162362610
        0.0000000000        0.0000000000        0.0196348766
        0.0000000000        0.0000000000       -0.0001786533
        0.0000000000        0.0000000000       -0.0044614667
       -0.6122548986       -0.2572342419        0.0000000000
       -0.0094765286       -0.0240706344        0.0000000000
        0.6832696051        0.2986644170        0.0000000000
       -0.0529214302       -0.0292590380        0.0000000000
        0.0036752856        0.0040336233        0.0000000000
       -0.0122920333        0.0078658715        0.0000000000
       -0.2579518829       -0.2392680400        0.0000000000
       -0.0457510033       -0.0124644256        0.0000000000
        0.2986644170        0.2223511299        0.0000000000
        0.0017525880        0.0265217979        0.0000000000
       -0.0045799904        0.0042721068        0.0000000000
        0.0078658715       -0.0014125690        0.0000000000
        0.0000000000        0.0000000000       -0.0481134211
        0.0000000000        0.0000000000        0.0162362610
        0.0000000000        0.0000000000        0.0171283411
        0.0000000000        0.0000000000        0.0224402543
        0.0000000000        0.0000000000       -0.0044614667
        0.0000000000        0.0000000000       -0.0032299687
       -0.1030173173        0.0678736673        0.0000000000
        0.0038533931       -0.0123464306        0.0000000000
       -0.0529214302        0.0017525880        0.0000000000
        0.8212500416        0.1976373572        0.0000000000
       -0.0569097887        0.0030347009        0.0000000000
       -0.6122548986       -0.2579518829        0.0000000000
        0.0678736673       -0.1771699672        0.0000000000
        0.0268078125       -0.0150037568        0.0000000000
       -0.0292590380        0.0265217979        0.0000000000
        0.1976373572        0.6896363311        0.0000000000
       -0.0058255417       -0.2847163650        0.0000000000
       -0.2572342419       -0.2392680400        0.0000000000
        0.0000000000        0.0000000000       -0.0931886060
        0.0000000000        0.0000000000        0.0196348766
        0.0000000000        0.0000000000        0.0224402543
        0.0000000000        0.0000000000        0.1513220568
        0.0000000000        0.0000000000       -0.0520951607
        0.0000000000        0.0000000000       -0.0481134211
        0.0038533931        0.0268078125        0.0000000000
       -0.0047229177        0.0026864601        0.0000000000
        0.0036752856       -0.0045799904        0.0000000000
       -0.0569097887       -0.0058255417        0.0000000000
        0.0635806294        0.0266622875        0.0000000000
       -0.0094765286       -0.0457510033        0.0000000000
       -0.0123464306       -0.0150037568        0.0000000000
        0.0026864601       -0.0025535326        0.0000000000
        0.0040336233        0.0042721068        0.0000000000
        0.0030347009       -0.2847163650        0.0000000000
        0.0266622875        0.3104659688        0.0000000000
       -0.0240706344       -0.0124644256        0.0000000000
        0.0000000000        0.0000000000        0.0196348766
        0.0000000000        0.0000000000       -0.0001786533
        0.0000000000        0.0000000000       -0.0044614667
        0.0000000000        0.0000000000       -0.0520951607
        0.0000000000        0.0000000000        0.0208641637
        0.0000000000        0.0000000000        0.0162362610
       -0.0529214302       -0.0292590380        0.0000000000
        0.0036752856        0.0040336233        0.0000000000
       -0.0122920333        0.0078658715        0.0000000000
       -0.6122548986       -0.2572342419        0.0000000000
       -0.0094765286       -0.0240706344        0.0000000000
        0.6832696051        0.2986644170        0.0000000000
        0.0017525880        0.0265217979        0.0000000000
       -0.0045799904        0.0042721068        0.0000000000
        0.0078658715       -0.0014125690        0.0000000000
       -0.2579518829       -0.2392680400        0.0000000000
       -0.0457510033       -0.0124644256        0.0000000000
        0.2986644170        0.2223511299        0.0000000000
        0.0000000000        0.0000000000        0.0224402543
        0.0000000000        0.0000000000       -0.0044614667
        0.0000000000        0.0000000000       -0.0032299687
        0.0000000000        0.0000000000       -0.0481134211
        0.0000000000        0.0000000000        0.0162362610
        0.0000000000        0.0000000000        0.0171283411
