Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
23_CH3SH,237.57577464432504,237.5852297135233,-0.00945506919825334,237.58422545447775,-0.00845081015270921,0.0010042590455441314
,720.8972336761288,720.9183552537688,-0.02112157763997402,720.9481847717869,-0.05095109565809253,-0.029829518018118506
,799.8943456366666,800.0966741698837,-0.20232853321715538,800.0893038007263,-0.1949581640596989,0.00737036915745648
,976.2765173621235,976.3118055446153,-0.03528818249174037,976.3064733923748,-0.029956030251241828,0.005332152240498544
,1099.8114384933672,1099.7261255737747,0.08531291959252485,1099.705545277773,0.10589321559427844,0.020580296001753595
,1362.1445237893824,1362.1226390588429,0.02188473053956841,1362.115283143096,0.029240646286552874,0.007355915746984465
,1482.934327866303,1482.9561623192521,-0.02183445294917874,1482.9407817529416,-0.006453886638610129,0.01538056631056861
,1497.026564116159,1497.074961974295,-0.04839785813601338,1497.017559878772,0.009004237386989189,0.05740209552300257
,2712.6347879935747,2712.633146636536,0.0016413570388067455,2712.633672899162,0.0011150944128530682,-0.0005262626259536773
,3059.9143529479097,3059.951635222821,-0.03728227491137659,3059.9507112013084,-0.0363582533987028,0.0009240215126737894
,3150.0132491113095,3149.96006708135,0.053182029959316424,3149.9524178209927,0.0608312903168553,0.0076492603575388785
,3151.269004919305,3151.2678576128656,0.0011473064396341215,3151.2632229235132,0.005781995791949157,0.004634689352315036
,,,,,,
,,,,,,
,,,,,,
