    8   18
        0.0109037305        0.0000001248        0.0009435645
        0.0070870048        0.0000000898        0.0000000847
       -0.0007987153        0.0000000897        0.0000001947
        0.0008287097        0.0000001447       -0.0103606253
        0.0000001199       -0.0001224150        0.0000001297
        0.0052858499        0.0000001397        0.0000003398
        0.0000001248        0.0243706003        0.0000001697
        0.0000001400       -0.0117748102        0.0111162048
        0.0000000448       -0.0150290552        0.0095675648
        0.0000000948       -0.0183386251        0.0000003249
       -0.0176395201        0.0000002800       -0.0024105302
        0.0000002399       -0.0179892703       -0.0194722853
        0.0009435645        0.0000001697        0.0905750005
        0.0004709398        0.0000004897        0.0000004546
       -0.0068025602        0.0000002747        0.0000020746
       -0.0340151104        0.0000021699       -0.0179345102
        0.0000007398       -0.1129585952        0.0000009997
       -0.0334890753        0.0000003496        0.0000009597
        0.0070870048        0.0000001400        0.0004709398
        0.0556942001        0.0000003399        0.0000003148
       -0.0120798902        0.0000008799        0.0000008399
        0.0000119297        0.0000007499       -0.0713178900
        0.0000005200        0.0047701201        0.0000006800
       -0.0100261049        0.0000008998        0.0000006149
        0.0000000898       -0.0117748102        0.0000004897
        0.0000003399        0.1099399404       -0.0126936352
        0.0000003298        0.0130567497        0.0268020798
        0.0000002397        0.0839997199        0.0000010048
       -0.0088507551        0.0000024399        0.0719612898
        0.0000007650       -0.0308246952        0.0349540497
        0.0000000847        0.0111162048        0.0000004546
        0.0000003148       -0.0126936352        0.1153475804
        0.0000004248        0.0723629798        0.0049506048
        0.0000003547       -0.0738834152        0.0000020798
       -0.0183256152        0.0000009149        0.0765000897
        0.0000013497        0.0012278947       -0.0222965903
       -0.0007987153        0.0000000448       -0.0068025602
       -0.0120798902        0.0000003298        0.0000004248
        0.0463372203        0.0000004597        0.0000016298
        0.0050222599        0.0000004299        0.0425190548
        0.0000003848       -0.0257616401        0.0000017498
        0.0394781749        0.0000011097        0.0000001498
        0.0000000897       -0.0150290552        0.0000002747
        0.0000008799        0.0130567497        0.0723629798
        0.0000004597        0.1532405904       -0.0443485052
        0.0000001748       -0.0121023952        0.0000009349
        0.0437769599        0.0000011049        0.1217480897
        0.0000015649        0.0006521297       -0.0361378852
        0.0000001947        0.0095675648        0.0000020746
        0.0000008399        0.0268020798        0.0049506048
        0.0000016298       -0.0443485052        0.3618446203
        0.0000007797        0.0153554298        0.0000070249
       -0.0870666551        0.0000070199        0.0004611998
        0.0000028648        0.1020672298       -0.0105697451
        0.0008287097        0.0000000948       -0.0340151104
        0.0000119297        0.0000002397        0.0000003547
        0.0050222599        0.0000001748        0.0000007797
        0.0376064605        0.0000010247        0.0085322498
        0.0000004148        0.0433978397        0.0000009896
        0.0289745047        0.0000000647        0.0000006646
        0.0000001447       -0.0183386251        0.0000021699
        0.0000007499        0.0839997199       -0.0738834152
        0.0000004299       -0.0121023952        0.0153554298
        0.0000010247        0.2812083503        0.0000084748
        0.0700519999        0.0000098800        0.0129114849
        0.0000023999       -0.0055044002       -0.0713879702
       -0.0103606253        0.0000003249       -0.0179345102
       -0.0713178900        0.0000010048        0.0000020798
        0.0425190548        0.0000009349        0.0000070249
        0.0085322498        0.0000084748        0.2978460003
        0.0000025399       -0.0364061000        0.0000048449
        0.1078370350        0.0000004597        0.0000029897
        0.0000001199       -0.0176395201        0.0000007398
        0.0000005200       -0.0088507551       -0.0183256152
        0.0000003848        0.0437769599       -0.0870666551
        0.0000004148        0.0700519999        0.0000025399
        0.0943101801        0.0000020100        0.0019679300
        0.0000016199        0.0031050799       -0.0519945002
       -0.0001224150        0.0000002800       -0.1129585952
        0.0047701201        0.0000024399        0.0000009149
       -0.0257616401        0.0000011049        0.0000070199
        0.0433978397        0.0000098800       -0.0364061000
        0.0000020100        0.3185686001        0.0000061199
        0.0368072550        0.0000007449        0.0000043798
        0.0000001297       -0.0024105302        0.0000009997
        0.0000006800        0.0719612898        0.0765000897
        0.0000017498        0.1217480897        0.0004611998
        0.0000009896        0.0129114849        0.0000048449
        0.0019679300        0.0000061199        0.2886272503
        0.0000027399       -0.0834220702        0.0178968098
        0.0052858499        0.0000002399       -0.0334890753
       -0.0100261049        0.0000007650        0.0000013497
        0.0394781749        0.0000015649        0.0000028648
        0.0289745047        0.0000023999        0.1078370350
        0.0000016199        0.0368072550        0.0000027399
        0.1778810102        0.0000022349        0.0000011049
        0.0000001397       -0.0179892703        0.0000003496
        0.0000008998       -0.0308246952        0.0012278947
        0.0000011097        0.0006521297        0.1020672298
        0.0000000647       -0.0055044002        0.0000004597
        0.0031050799        0.0000007449       -0.0834220702
        0.0000022349        0.1771637204       -0.0367324803
        0.0000003398       -0.0194722853        0.0000009597
        0.0000006149        0.0349540497       -0.0222965903
        0.0000001498       -0.0361378852       -0.0105697451
        0.0000006646       -0.0713879702        0.0000029897
       -0.0519945002        0.0000043798        0.0178968098
        0.0000011049       -0.0367324803        0.2680313804
