Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
81_CH3CH2CH2CH3,116.02440667236719,116.10083771144696,-0.07643103907976467,115.7629053493902,0.26150132297699713,0.3379323620567618
,221.88900229526186,221.94893923551786,-0.059936940255994386,221.81291759550263,0.07608469975923526,0.13602164001522965
,256.35937074778553,256.3672735724206,-0.007902824635038996,253.43284204462313,2.926528703162404,2.934431527797443
,257.3924337884423,257.4398205810063,-0.047386792563997915,257.3680743699813,0.024359418461017412,0.07174621102501533
,428.92242703912115,428.9540566180938,-0.03162957897262686,422.7449283317164,6.177498707404766,6.209128286377393
,596.9080475117878,596.9206289046568,-0.0125813928690377,733.7373436703587,-136.82929615857086,-136.81671476570182
,700.2979075459366,700.3101396512562,-0.01223210531964014,807.4528044272585,-107.15489688132186,-107.14266477600222
,845.5502918628205,845.5492683138118,0.001023549008664304,848.8036975884353,-3.2534057256148117,-3.254429274623476
,911.6145579428189,911.6539630145571,-0.039405071738201514,957.8583685585803,-46.24381061576139,-46.20440554402319
,952.6743843355373,952.8639196601229,-0.1895353245855631,978.1542623711814,-25.479878035644106,-25.290342711058543
,1002.9176956952473,1003.0125373257315,-0.09484163048421124,1032.2109275612381,-29.293231865990833,-29.198390235506622
,1048.7786431004145,1048.8115333037438,-0.03289020332931614,1083.3241811243563,-34.545538023941845,-34.51264782061253
,1057.8136629181454,1057.861199581672,-0.047536663526670964,1175.186412914256,-117.37274999611054,-117.32521333258387
,1135.299258647194,1135.2813018231732,0.017956824020757267,1213.0279401419107,-77.72868149471674,-77.7466383187375
,1144.8894763942035,1144.9160090544729,-0.026532660269367625,1290.4617567387809,-145.5722803445774,-145.54574768430803
,1205.5260936857403,1205.9401759818957,-0.41408229615535674,1318.8926702993913,-113.36657661365098,-112.95249431749562
,1411.092566019598,1410.812403653032,0.2801623665659463,1332.6053365826235,78.48722943697453,78.20706707040858
,1411.1932373820498,1411.1097270655448,0.08351031650499863,1400.937001202752,10.25623617929773,10.172725862792731
,1490.6456015936308,1490.5749505404733,0.07065105315746223,1409.840397864798,80.8052037288328,80.73455267567533
,1503.8323127544202,1503.8375240127398,-0.0052112583196048945,1413.8888277108654,89.9434850435548,89.9486963018744
,1505.0220319062853,1504.9957079937421,0.026323912543148253,1490.566877962726,14.455153943559253,14.428830031016105
,1505.0694491203644,1505.025146229093,0.04430289127139986,1496.810257105534,8.259192014830433,8.214889123559033
,1573.7955620635157,1573.7898738138288,0.005688249686954805,1505.1381511645545,68.65741089896119,68.65172264927423
,1626.735166914612,1626.6840300056,0.051136909011802345,1506.7096758076457,120.02549110696623,119.97435419795443
,2258.439803905656,2258.5057975532995,-0.06599364764360871,1511.0014494650422,747.4383544406137,747.5043480882573
,2262.3564973144375,2262.4230114877346,-0.0665141732970369,1515.9875723621471,746.3689249522904,746.4354391255874
,3017.244879067778,3017.4148259585195,-0.1699468907413575,3016.9492031387413,0.2956759290368609,0.4656228197782184
,3024.236715732062,3024.7757142794017,-0.5389985473398156,3024.376301905659,-0.13958617359730852,0.39941237374250704
,3028.08968076185,3027.5719905395867,0.5176902222633544,3027.606837694462,0.4828430673883304,-0.03484715487502399
,3028.9191881775705,3028.74870923122,0.17047894635061311,3028.7314143196268,0.18777385794373913,0.017294911593126017
,3046.3215906487585,3046.320924284759,0.0006663639996986603,3042.483272545518,3.8383181032404536,3.837651739240755
,3070.3917320609935,3070.390629412495,0.0011026484985450224,3064.2662088482307,6.1255232127628005,6.1244205642642555
,3102.454646220363,3102.381278483337,0.07336773702581922,3097.355900963113,5.098745257249902,5.025377520224083
,3103.059738313904,3102.9728168273627,0.08692148654108678,3100.994588223965,2.065150089938925,1.978228603397838
,6201.664839743988,6201.667927821642,-0.003088077653956134,3105.4617400299853,3096.2030997140023,3096.2061877916562
,6202.605967449263,6202.603805467578,0.002161981684366765,3106.134973497698,3096.4709939515647,3096.4688319698803
,,,,,,
,,,,,,
,,,,,,
