    4    6
        0.2582755872        0.0000128955        0.0000035425
        0.1194713417        0.0000260877        0.0000032497
        0.0000128955        0.3130489893       -0.0002258622
        0.0000142694       -0.0010628509       -0.0746919346
        0.0000035425       -0.0002258622        0.3131709343
        0.0000044719        0.0746759378       -0.0007810911
        0.1194713417        0.0000142694        0.0000044719
        0.3130918890        0.0000106212        0.0000090432
        0.0000260877       -0.0010628509        0.0746759378
        0.0000106212        0.1947804094       -0.0001986990
        0.0000032497       -0.0746919346       -0.0007810911
        0.0000090432       -0.0001986990        0.1946400585
