    7   21
        0.0913931258        0.0000000000        0.0000000000
       -0.0633974703        0.0000000000       -0.0000000000
       -0.0633974703        0.0000000000       -0.0000000000
        0.0088504537       -0.0027806377       -0.0284278251
        0.0088504537        0.0027806377        0.0284278251
        0.0088504537        0.0027806377       -0.0284278251
        0.0088504537       -0.0027806377        0.0284278251
        0.0000000000        0.1768461739        0.0000000000
        0.0000000000       -0.0725255351       -0.0667173990
        0.0000000000       -0.0725255351        0.0667173990
       -0.0000702476       -0.0079487759       -0.0249846606
        0.0000702476       -0.0079487759       -0.0249846606
        0.0000702476       -0.0079487759        0.0249846606
       -0.0000702476       -0.0079487759        0.0249846606
        0.0000000000        0.0000000000        0.4040264476
        0.0000000000       -0.1077477988       -0.1806573447
        0.0000000000        0.1077477988       -0.1806573447
       -0.0021889047       -0.0048226321       -0.0106779396
        0.0021889047       -0.0048226321       -0.0106779396
       -0.0021889047        0.0048226321       -0.0106779396
        0.0021889047        0.0048226321       -0.0106779396
       -0.0633974703       -0.0000000000        0.0000000000
        0.6544384122       -0.0000000000        0.0000000000
       -0.0601982731        0.0000000000       -0.0000000000
       -0.2681671388       -0.1106668785       -0.0370585621
       -0.2681671388        0.1106668785        0.0370585621
        0.0027458044        0.0232628951        0.0162124548
        0.0027458044       -0.0232628951       -0.0162124548
       -0.0000000000       -0.0725255351       -0.1077477988
       -0.0000000000        0.6170940126        0.1308427639
        0.0000000000       -0.3011736415        0.0266208428
       -0.1141092334       -0.1115398760       -0.0204659894
        0.1141092334       -0.1115398760       -0.0204659894
       -0.0045263686       -0.0101575420       -0.0043919145
        0.0045263686       -0.0101575420       -0.0043919145
        0.0000000000       -0.0667173990       -0.1806573447
        0.0000000000        0.1308427639        0.2689797137
       -0.0000000000       -0.0266208428        0.0144463927
       -0.0408089428       -0.0262311792       -0.0480332205
        0.0408089428       -0.0262311792       -0.0480332205
        0.0003077804        0.0074789181       -0.0033511604
       -0.0003077804        0.0074789181       -0.0033511604
       -0.0633974703        0.0000000000        0.0000000000
       -0.0601982731        0.0000000000       -0.0000000000
        0.6544384122        0.0000000000        0.0000000000
        0.0027458044       -0.0232628951        0.0162124548
        0.0027458044        0.0232628951       -0.0162124548
       -0.2681671388        0.1106668785       -0.0370585621
       -0.2681671388       -0.1106668785        0.0370585621
        0.0000000000       -0.0725255351        0.1077477988
        0.0000000000       -0.3011736415       -0.0266208428
        0.0000000000        0.6170940126       -0.1308427639
        0.0045263686       -0.0101575420        0.0043919145
       -0.0045263686       -0.0101575420        0.0043919145
        0.1141092334       -0.1115398760        0.0204659894
       -0.1141092334       -0.1115398760        0.0204659894
        0.0000000000        0.0667173990       -0.1806573447
       -0.0000000000        0.0266208428        0.0144463927
        0.0000000000       -0.1308427639        0.2689797137
        0.0003077804       -0.0074789181       -0.0033511604
       -0.0003077804       -0.0074789181       -0.0033511604
       -0.0408089428        0.0262311792       -0.0480332205
        0.0408089428        0.0262311792       -0.0480332205
        0.0088504537       -0.0000702476       -0.0021889047
       -0.2681671388       -0.1141092334       -0.0408089428
        0.0027458044        0.0045263686        0.0003077804
        0.2723148249        0.1223515323        0.0467044025
       -0.0164944579       -0.0132890143       -0.0039003605
        0.0004890494       -0.0002396352       -0.0007224028
        0.0002614642        0.0008302295        0.0006084279
       -0.0027806377       -0.0079487759       -0.0048226321
       -0.1106668785       -0.1115398760       -0.0262311792
       -0.0232628951       -0.0101575420       -0.0074789181
        0.1223515323        0.1213800527        0.0361935215
        0.0132890143        0.0090798520        0.0036022109
        0.0002396352        0.0010969872        0.0012096591
        0.0008302295       -0.0019106980       -0.0024726622
       -0.0284278251       -0.0249846606       -0.0106779396
       -0.0370585621       -0.0204659894       -0.0480332205
        0.0162124548        0.0043919145       -0.0033511604
        0.0467044025        0.0361935215        0.0558303123
        0.0039003605        0.0036022109        0.0038612472
       -0.0007224028       -0.0012096591        0.0000642801
       -0.0006084279        0.0024726622        0.0023064808
        0.0088504537        0.0000702476        0.0021889047
       -0.2681671388        0.1141092334        0.0408089428
        0.0027458044       -0.0045263686       -0.0003077804
       -0.0164944579        0.0132890143        0.0039003605
        0.2723148249       -0.1223515323       -0.0467044025
        0.0002614642       -0.0008302295       -0.0006084279
        0.0004890494        0.0002396352        0.0007224028
        0.0027806377       -0.0079487759       -0.0048226321
        0.1106668785       -0.1115398760       -0.0262311792
        0.0232628951       -0.0101575420       -0.0074789181
       -0.0132890143        0.0090798520        0.0036022109
       -0.1223515323        0.1213800527        0.0361935215
       -0.0008302295       -0.0019106980       -0.0024726622
       -0.0002396352        0.0010969872        0.0012096591
        0.0284278251       -0.0249846606       -0.0106779396
        0.0370585621       -0.0204659894       -0.0480332205
       -0.0162124548        0.0043919145       -0.0033511604
       -0.0039003605        0.0036022109        0.0038612472
       -0.0467044025        0.0361935215        0.0558303123
        0.0006084279        0.0024726622        0.0023064808
        0.0007224028       -0.0012096591        0.0000642801
        0.0088504537        0.0000702476       -0.0021889047
        0.0027458044       -0.0045263686        0.0003077804
       -0.2681671388        0.1141092334       -0.0408089428
        0.0004890494        0.0002396352       -0.0007224028
        0.0002614642       -0.0008302295        0.0006084279
        0.2723148249       -0.1223515323        0.0467044025
       -0.0164944579        0.0132890143       -0.0039003605
        0.0027806377       -0.0079487759        0.0048226321
        0.0232628951       -0.0101575420        0.0074789181
        0.1106668785       -0.1115398760        0.0262311792
       -0.0002396352        0.0010969872       -0.0012096591
       -0.0008302295       -0.0019106980        0.0024726622
       -0.1223515323        0.1213800527       -0.0361935215
       -0.0132890143        0.0090798520       -0.0036022109
       -0.0284278251        0.0249846606       -0.0106779396
        0.0162124548       -0.0043919145       -0.0033511604
       -0.0370585621        0.0204659894       -0.0480332205
       -0.0007224028        0.0012096591        0.0000642801
       -0.0006084279       -0.0024726622        0.0023064808
        0.0467044025       -0.0361935215        0.0558303123
        0.0039003605       -0.0036022109        0.0038612472
        0.0088504537       -0.0000702476        0.0021889047
        0.0027458044        0.0045263686       -0.0003077804
       -0.2681671388       -0.1141092334        0.0408089428
        0.0002614642        0.0008302295       -0.0006084279
        0.0004890494       -0.0002396352        0.0007224028
       -0.0164944579       -0.0132890143        0.0039003605
        0.2723148249        0.1223515323       -0.0467044025
       -0.0027806377       -0.0079487759        0.0048226321
       -0.0232628951       -0.0101575420        0.0074789181
       -0.1106668785       -0.1115398760        0.0262311792
        0.0008302295       -0.0019106980        0.0024726622
        0.0002396352        0.0010969872       -0.0012096591
        0.0132890143        0.0090798520       -0.0036022109
        0.1223515323        0.1213800527       -0.0361935215
        0.0284278251        0.0249846606       -0.0106779396
       -0.0162124548       -0.0043919145       -0.0033511604
        0.0370585621        0.0204659894       -0.0480332205
        0.0006084279       -0.0024726622        0.0023064808
        0.0007224028        0.0012096591        0.0000642801
       -0.0039003605       -0.0036022109        0.0038612472
       -0.0467044025       -0.0361935215        0.0558303123
