    4    6
        0.0344544651       -0.0000007884        0.0000005218
        0.0000022101        0.0000026668        0.0000026705
       -0.0000007884        0.5629889830        0.0000098981
       -0.2388809762        0.0000049380        0.2077203280
        0.0000005218        0.0000098981        0.2713512981
        0.0000234186       -0.0893681121        0.0000053029
        0.0000022101       -0.2388809762        0.0000234186
        0.8126824929        0.0000167125       -0.1030381122
        0.0000026668        0.0000049380       -0.0893681121
        0.0000167125        0.3805292431       -0.0000202903
        0.0000026705        0.2077203280        0.0000053029
       -0.1030381122       -0.0000202903        0.4668625058
