    7   15
        0.0078113999        0.0000001052        0.0000000149
       -0.0048816199        0.0000000850        0.0000000850
        0.0000000851        0.0000003351        0.0000001401
        0.0057108051       -0.0074721598        0.0000001351
       -0.0000000099        0.0000000752        0.0000002700
        0.0000001052        0.0202683796        0.0000001201
        0.0000001002        0.0149797151        0.0000000851
        0.0000000652        0.0165490101        0.0000002002
        0.0000003051        0.0000001153        0.0243990253
        0.0000004152        0.0000001903       -0.0292543798
        0.0000000149        0.0000001201        0.0784034000
        0.0000002250        0.0000000747        0.0000006850
        0.0105808999        0.0000004650        0.0000027001
        0.0000003399        0.0000030101        0.0000023900
        0.0000009800        0.1188655251        0.0000000149
       -0.0048816199        0.0000001002        0.0000002250
        0.0482335798        0.0000000850        0.0000000800
        0.0000000401        0.0000021851        0.0000004952
       -0.0034778799        0.0689855003        0.0000010552
        0.0000007252        0.0000010751        0.0000000750
        0.0000000850        0.0149797151        0.0000000747
        0.0000000850        0.1117781500        0.0000002100
        0.0000001650       -0.0846530651        0.0000010500
        0.0000009550        0.0000013901        0.0810228350
        0.0000009800        0.0000015751       -0.0529542551
        0.0000000850        0.0000000851        0.0000006850
        0.0000000800        0.0000002100        0.0742612298
        0.0000001751        0.0000002900       -0.0949236949
        0.0000002701        0.0000025452        0.0000020903
       -0.0632257448        0.0000019651        0.0000003051
        0.0000000851        0.0000000652        0.0105808999
        0.0000000401        0.0000001650        0.0000001751
        0.0181726398       -0.0000000699        0.0000000851
        0.0000000500       -0.0000003297        0.0000007302
        0.0000001103        0.0169619351        0.0000002751
        0.0000003351        0.0165490101        0.0000004650
        0.0000021851       -0.0846530651        0.0000002900
       -0.0000000699        0.2158530998        0.0000001502
        0.0000070101        0.0000001602       -0.0103399047
        0.0000010951        0.0000005102        0.0403465600
        0.0000001401        0.0000002002        0.0000027001
        0.0000004952        0.0000010500       -0.0949236949
        0.0000000851        0.0000001502        0.2241923596
        0.0000007351        0.0000108903        0.0000081654
        0.1528646203        0.0000096453        0.0000016801
        0.0057108051        0.0000003051        0.0000003399
       -0.0034778799        0.0000009550        0.0000002701
        0.0000000500        0.0000070101        0.0000007351
        0.1643485598        0.0687664452        0.0000017351
        0.0000012503        0.0000016750        0.0000002650
       -0.0074721598        0.0000001153        0.0000030101
        0.0689855003        0.0000013901        0.0000025452
       -0.0000003297        0.0000001602        0.0000108903
        0.0687664452        0.3517206795        0.0000125553
        0.0000054501        0.0000141954        0.0000020552
        0.0000001351        0.0243990253        0.0000023900
        0.0000010552        0.0810228350        0.0000020903
        0.0000007302       -0.0103399047        0.0000081654
        0.0000017351        0.0000125553        0.3335152596
        0.0000051453        0.0000121052        0.0712996352
       -0.0000000099        0.0000004152        0.0000009800
        0.0000007252        0.0000009800       -0.0632257448
        0.0000001103        0.0000010951        0.1528646203
        0.0000012503        0.0000054501        0.0000051453
        0.1415866797        0.0000074552        0.0000019151
        0.0000000752        0.0000001903        0.1188655251
        0.0000010751        0.0000015751        0.0000019651
        0.0169619351        0.0000005102        0.0000096453
        0.0000016750        0.0000141954        0.0000121052
        0.0000074552        0.3333380496        0.0000026002
        0.0000002700       -0.0292543798        0.0000000149
        0.0000000750       -0.0529542551        0.0000003051
        0.0000002751        0.0403465600        0.0000016801
        0.0000002650        0.0000020552        0.0712996352
        0.0000019151        0.0000026002        0.2689744699
