Molecule,Ref. Freq,Natty Freq,Ref - Nat,Redundant Freq,Ref - Redundant,Nat - Redundant
6_SiH4,933.7869833675146,933.7870335917493,-5.0224234655615874e-05,933.7870335922983,-5.022478364935523e-05,-5.489937393576838e-10
,933.7900178558097,933.7900681229396,-5.0267129950043454e-05,933.7900681235117,-5.026770202221087e-05,-5.720721674151719e-10
,933.8071419226328,933.8071913510782,-4.942844543620595e-05,933.8071913516198,-4.9428987040300854e-05,-5.416040949057788e-10
,985.4766673936496,985.4766668561357,5.375138698582305e-07,985.4766668561396,5.375100045057479e-07,-3.865352482534945e-12
,985.4881255159573,985.4881255159579,-5.684341886080801e-13,985.4881255159581,-7.958078640513122e-13,-2.2737367544323206e-13
,2250.6157027749964,2250.6157030833824,-3.0838600650895387e-07,2250.6157030898053,-3.148088580928743e-07,-6.422851583920419e-09
,2255.352279056561,2255.352244783919,3.4272642096766504e-05,2255.352244783491,3.427307001402369e-05,4.2791725718416274e-10
,2255.357822353877,2255.35778765166,3.470221690804465e-05,2255.35778763676,3.471711715974379e-05,1.4900251699145883e-08
,2255.3598224155107,2255.3597876671897,3.474832101346692e-05,2255.3597876667327,3.474877803455456e-05,4.5702108764089644e-10
,,,,,,
,,,,,,
,,,,,,
