    6   12
        0.5241415900        0.0129889600       -0.0011830700
       -0.0000032151        0.0077820900       -0.0010141952
        0.0420379099        0.0018640850        0.0009186999
        0.0000001701        0.0000001951        0.0000000951
        0.0129889600        0.5399275099        0.0011430001
       -0.0000034299       -0.0082614248        0.0009833049
        0.0026781400       -0.0002433249       -0.0008916700
       -0.0000001050       -0.0000000600       -0.0000001199
       -0.0011830700        0.0011430001        0.5313262599
        0.0000772999        0.0010575950        0.0428228898
       -0.0001994800       -0.0010219699        0.0021768000
        0.0000001650        0.0000001351        0.0000001000
       -0.0000032151       -0.0000034299        0.0000772999
        0.5511209500        0.0000002450       -0.0000041651
       -0.0000030751       -0.0000031699       -0.0000032651
       -0.0009616750       -0.0005048049        0.0036563949
        0.0077820900       -0.0082614248        0.0010575950
        0.0000002450        0.0099773499        0.0009436249
        0.0029626351        0.0003335251        0.0005184850
        0.0000001751        0.0000001600        0.0000002650
       -0.0010141952        0.0009833049        0.0428228898
       -0.0000041651        0.0009436249        0.1588247801
        0.0000964400        0.0002605749       -0.0026396151
       -0.0000000101        0.0000000099        0.0000000449
        0.0420379099        0.0026781400       -0.0001994800
       -0.0000030751        0.0029626351        0.0000964400
        0.1491864501        0.0054287149       -0.0002459201
        0.0000001050        0.0000000850        0.0000001549
        0.0018640850       -0.0002433249       -0.0010219699
       -0.0000031699        0.0003335251        0.0002605749
        0.0054287149        0.0096615000       -0.0029357351
        0.0000001550        0.0000003450       -0.0000000250
        0.0009186999       -0.0008916700        0.0021768000
       -0.0000032651        0.0005184850       -0.0026396151
       -0.0002459201       -0.0029357351        0.0045601601
        0.0000001499        0.0000001299        0.0000003199
        0.0000001701       -0.0000001050        0.0000001650
       -0.0009616750        0.0000001751       -0.0000000101
        0.0000001050        0.0000001550        0.0000001499
        0.0013773499        0.0012704801       -0.0003166001
        0.0000001951       -0.0000000600        0.0000001351
       -0.0005048049        0.0000001600        0.0000000099
        0.0000000850        0.0000003450        0.0000001299
        0.0012704801        0.0014269199        0.0003735902
        0.0000000951       -0.0000001199        0.0000001000
        0.0036563949        0.0000002650        0.0000000449
        0.0000001549       -0.0000000250        0.0000003199
       -0.0003166001        0.0003735902        0.0038586600
