    7   21
        0.4842286407        0.0217437331        0.0000000000
       -0.0419944766       -0.0070036708        0.0000000000
       -0.2503301249        0.0856888360        0.0000000000
       -0.0986239017       -0.0462480940       -0.0954602138
       -0.0986239017       -0.0462480940        0.0954602138
        0.0026718821       -0.0039663552       -0.0004077387
        0.0026718821       -0.0039663552        0.0004077387
        0.0217437331        0.4794997609        0.0000000000
       -0.0008784783       -0.2373093709        0.0000000000
        0.0721145048       -0.0682243564        0.0000000000
       -0.0464659002       -0.0781970841       -0.0731646874
       -0.0464659002       -0.0781970841        0.0731646874
       -0.0000239796       -0.0087859327        0.0040671040
       -0.0000239796       -0.0087859327       -0.0040671040
        0.0000000000        0.0000000000        0.5624721673
        0.0000000000        0.0000000000       -0.0871800659
        0.0000000000        0.0000000000       -0.0421289225
       -0.0964066935       -0.0741694414       -0.2206517194
        0.0964066935        0.0741694414       -0.2206517194
        0.0031302361       -0.0251994073        0.0040701299
       -0.0031302361        0.0251994073        0.0040701299
       -0.0419944766       -0.0008784783        0.0000000000
        0.0550161330        0.0212623184        0.0000000000
        0.0055617743        0.0248857486        0.0000000000
        0.0012856112       -0.0114579854        0.0013753060
        0.0012856112       -0.0114579854       -0.0013753060
       -0.0105773266       -0.0111768089       -0.0152741081
       -0.0105773266       -0.0111768089        0.0152741081
       -0.0070036708       -0.2373093709        0.0000000000
        0.0212623184        0.5476826403        0.0000000000
        0.0074567618       -0.0219818793        0.0000000000
        0.0020311031       -0.0154961492       -0.0018622102
        0.0020311031       -0.0154961492        0.0018622102
       -0.0128888078       -0.1286995458       -0.1268697942
       -0.0128888078       -0.1286995458        0.1268697942
        0.0000000000        0.0000000000       -0.0871800659
        0.0000000000        0.0000000000        0.6270957635
        0.0000000000        0.0000000000        0.0004949574
        0.0021817587       -0.0297536557        0.0013700190
       -0.0021817587        0.0297536557        0.0013700190
       -0.0197569732       -0.1253978703       -0.2715753465
        0.0197569732        0.1253978703       -0.2715753465
       -0.2503301249        0.0721145048        0.0000000000
        0.0055617743        0.0074567618        0.0000000000
        0.2773118890       -0.0898237607        0.0000000000
       -0.0156800884        0.0046840222       -0.0002339530
       -0.0156800884        0.0046840222        0.0002339530
       -0.0005916808        0.0004422248       -0.0002916167
       -0.0005916808        0.0004422248        0.0002916167
        0.0856888360       -0.0682243564        0.0000000000
        0.0248857486       -0.0219818793        0.0000000000
       -0.0898237607        0.0830758779        0.0000000000
       -0.0099152522        0.0043453976        0.0001946547
       -0.0099152522        0.0043453976       -0.0001946547
       -0.0004601598       -0.0007802186        0.0000949562
       -0.0004601598       -0.0007802186       -0.0000949562
        0.0000000000        0.0000000000       -0.0421289225
        0.0000000000        0.0000000000        0.0004949574
        0.0000000000        0.0000000000        0.0428326736
       -0.0261029376        0.0091634498       -0.0005850017
        0.0261029376       -0.0091634498       -0.0005850017
       -0.0010267191       -0.0002034894       -0.0000143525
        0.0010267191        0.0002034894       -0.0000143525
       -0.0986239017       -0.0464659002       -0.0964066935
        0.0012856112        0.0020311031        0.0021817587
       -0.0156800884       -0.0099152522       -0.0261029376
        0.1051058677        0.0467371189        0.1073017404
        0.0074758500        0.0068403270        0.0127029676
        0.0003636062        0.0009613150        0.0004079467
        0.0000730550       -0.0001887117       -0.0000847822
       -0.0462480940       -0.0781970841       -0.0741694414
       -0.0114579854       -0.0154961492       -0.0297536557
        0.0046840222        0.0043453976        0.0091634498
        0.0467371189        0.0893647130        0.0840448883
        0.0068403270        0.0036330932        0.0090055709
       -0.0010111202       -0.0053821858        0.0010135251
        0.0004557314        0.0017322154        0.0006956630
       -0.0954602138       -0.0731646874       -0.2206517194
        0.0013753060       -0.0018622102        0.0013700190
       -0.0002339530        0.0001946547       -0.0005850017
        0.1073017404        0.0840448883        0.2370274327
       -0.0127029676       -0.0090055709       -0.0194837361
       -0.0012777445        0.0002277238        0.0013172623
        0.0009978325       -0.0004347982        0.0010057432
       -0.0986239017       -0.0464659002        0.0964066935
        0.0012856112        0.0020311031       -0.0021817587
       -0.0156800884       -0.0099152522        0.0261029376
        0.0074758500        0.0068403270       -0.0127029676
        0.1051058677        0.0467371189       -0.1073017404
        0.0000730550       -0.0001887117        0.0000847822
        0.0003636062        0.0009613150       -0.0004079467
       -0.0462480940       -0.0781970841        0.0741694414
       -0.0114579854       -0.0154961492        0.0297536557
        0.0046840222        0.0043453976       -0.0091634498
        0.0068403270        0.0036330932       -0.0090055709
        0.0467371189        0.0893647130       -0.0840448883
        0.0004557314        0.0017322154       -0.0006956630
       -0.0010111202       -0.0053821858       -0.0010135251
        0.0954602138        0.0731646874       -0.2206517194
       -0.0013753060        0.0018622102        0.0013700190
        0.0002339530       -0.0001946547       -0.0005850017
        0.0127029676        0.0090055709       -0.0194837361
       -0.1073017404       -0.0840448883        0.2370274327
       -0.0009978325        0.0004347982        0.0010057432
        0.0012777445       -0.0002277238        0.0013172623
        0.0026718821       -0.0000239796        0.0031302361
       -0.0105773266       -0.0128888078       -0.0197569732
       -0.0005916808       -0.0004601598       -0.0010267191
        0.0003636062       -0.0010111202       -0.0012777445
        0.0000730550        0.0004557314       -0.0009978325
        0.0049973368        0.0131354726        0.0177048839
        0.0030631273        0.0007928634        0.0022241492
       -0.0039663552       -0.0087859327       -0.0251994073
       -0.0111768089       -0.1286995458       -0.1253978703
        0.0004422248       -0.0007802186       -0.0002034894
        0.0009613150       -0.0053821858        0.0002277238
       -0.0001887117        0.0017322154        0.0004347982
        0.0131354726        0.1325425873        0.1362640585
        0.0007928634        0.0093730804        0.0138741866
       -0.0004077387        0.0040671040        0.0040701299
       -0.0152741081       -0.1268697942       -0.2715753465
       -0.0002916167        0.0000949562       -0.0000143525
        0.0004079467        0.0010135251        0.0013172623
        0.0000847822       -0.0006956630        0.0010057432
        0.0177048839        0.1362640585        0.2799163471
       -0.0022241492       -0.0138741866       -0.0147197835
        0.0026718821       -0.0000239796       -0.0031302361
       -0.0105773266       -0.0128888078        0.0197569732
       -0.0005916808       -0.0004601598        0.0010267191
        0.0000730550        0.0004557314        0.0009978325
        0.0003636062       -0.0010111202        0.0012777445
        0.0030631273        0.0007928634       -0.0022241492
        0.0049973368        0.0131354726       -0.0177048839
       -0.0039663552       -0.0087859327        0.0251994073
       -0.0111768089       -0.1286995458        0.1253978703
        0.0004422248       -0.0007802186        0.0002034894
       -0.0001887117        0.0017322154       -0.0004347982
        0.0009613150       -0.0053821858       -0.0002277238
        0.0007928634        0.0093730804       -0.0138741866
        0.0131354726        0.1325425873       -0.1362640585
        0.0004077387       -0.0040671040        0.0040701299
        0.0152741081        0.1268697942       -0.2715753465
        0.0002916167       -0.0000949562       -0.0000143525
       -0.0000847822        0.0006956630        0.0010057432
       -0.0004079467       -0.0010135251        0.0013172623
        0.0022241492        0.0138741866       -0.0147197835
       -0.0177048839       -0.1362640585        0.2799163471
