    4    6
        0.4815003300        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0271138500
        0.0000000000        0.4850242599        0.0000205251
        0.0115229101        0.0199594250        0.0000000000
        0.0000000000        0.0000205251        0.4850239199
        0.0199593401       -0.0115252399        0.0000000000
        0.0000000000        0.0115229101        0.0199593401
        0.1778229299        0.0000048200        0.0000000000
        0.0000000000        0.0199594250       -0.0115252399
        0.0000048200        0.1778229599        0.0000000000
        0.0271138500        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0319340400
