    9   21
        0.4764000005       -0.2220500002       -0.0002000002
        0.0059499999        0.0007000000        0.0000000000
        0.0022999998        0.0000000000        0.4150000001
       -0.0144500004        0.0400999997       -0.0115000000
        0.0000000000        0.0011999998        0.0000000000
        0.0000000000        0.0000000000        0.0768999996
        0.0000000000        0.0000000000        0.0000000000
       -0.2220500002        0.3024000000       -0.0000499998
       -0.0000999998       -0.0012500001        0.0000000000
        0.0032000000        0.0000000000       -0.5292499998
        0.0285999997        0.0005999999        0.0107000002
        0.0000000000       -0.0012999999        0.0000000000
       -0.0201499998        0.0000000000       -0.0547000002
        0.0000000000        0.0000000000        0.0000000000
       -0.0002000002       -0.0000499998        0.2993999999
       -0.0001999999        0.0004000000        0.0000000000
        0.0004000003        0.0000000000        0.0063500002
        0.0021500000       -0.0000500000        0.0013500005
        0.0000000000       -0.0002500002        0.0000000000
        0.0003500003        0.0000000000        0.0011000000
        0.0000000000        0.0000000000        0.0000000000
        0.0059499999       -0.0000999998       -0.0001999999
        0.3755000000       -0.0001500001        0.0000000000
        0.0000000000        0.0000000000        0.0004000003
        0.0011999998       -0.0140000000       -0.0002499999
        0.0000000000        0.0005999999        0.0000000000
       -0.0011000000        0.0000000000        0.0022000000
        0.0000000000        0.0000000000        0.0000000000
        0.0007000000       -0.0012500001        0.0004000000
       -0.0001500001        0.3741000000        0.0000000000
        0.0008000001        0.0000000000        0.0104500003
        0.0015999998       -0.0000500000        0.0145000001
        0.0000000000       -0.0183000003        0.0000000000
        0.0009000001        0.0000000000       -0.0025500003
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.3746000004
        0.0000000000        0.0011999998        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0143000000        0.0000000000        0.0168999998
        0.0000000000       -0.0058000006        0.0000000000
       -0.0039000003        0.0005999999        0.0012999999
        0.0022999998        0.0032000000        0.0004000003
        0.0000000000        0.0008000001        0.0000000000
        0.3752999999        0.0000000000       -0.0153499997
       -0.0009000001        0.0021000000       -0.0029499995
        0.0000000000        0.0003000002        0.0000000000
        0.0178000002        0.0000000000        0.0054000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0011999998
        0.0000000000        0.3721999997        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0063999994        0.0000000000       -0.0002000002
        0.0000000000        0.0120999999        0.0000000000
        0.0084999999        0.0001000001        0.0009000001
        0.4150000001       -0.5292499998        0.0063500002
        0.0004000003        0.0104500003        0.0000000000
       -0.0153499997        0.0000000000        1.1782999997
       -0.0015499998        0.0024000002        0.0147000006
        0.0000000000        0.0049499999        0.0000000000
        0.0360500002        0.0000000000        0.0986000001
        0.0000000000        0.0000000000        0.0000000000
       -0.0144500004        0.0285999997        0.0021500000
        0.0011999998        0.0015999998        0.0000000000
       -0.0009000001        0.0000000000       -0.0015499998
        0.1924000003        0.0036500001        0.0107000000
        0.0000000000        0.0008499998        0.0000000000
        0.0050500000        0.0000000000        0.0077499999
        0.0000000000        0.0000000000        0.0000000000
        0.0400999997        0.0005999999       -0.0000500000
       -0.0140000000       -0.0000500000        0.0000000000
        0.0021000000        0.0000000000        0.0024000002
        0.0036500001        0.1349000001       -0.0016499999
        0.0000000000       -0.0003500000        0.0000000000
       -0.0024500002        0.0000000000        0.0065500001
        0.0000000000        0.0000000000        0.0000000000
       -0.0115000000        0.0107000002        0.0013500005
       -0.0002499999        0.0145000001        0.0000000000
       -0.0029499995        0.0000000000        0.0147000006
        0.0107000000       -0.0016499999        0.1571999996
        0.0000000000       -0.0011500001        0.0000000000
        0.0066500002        0.0000000000       -0.0132499997
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0143000000
        0.0000000000       -0.0063999994        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.1613999996        0.0000000000        0.0011000003
        0.0000000000       -0.0219999998        0.0000000000
       -0.0247999998       -0.0009999997        0.0008000001
        0.0011999998       -0.0012999999       -0.0002500002
        0.0005999999       -0.0183000003        0.0000000000
        0.0003000002        0.0000000000        0.0049499999
        0.0008499998       -0.0003500000       -0.0011500001
        0.0000000000        0.1371000002        0.0000000000
       -0.0000500000        0.0000000000       -0.0006500002
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0168999998
        0.0000000000       -0.0002000002        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0011000003        0.0000000000        0.1352000004
        0.0000000000        0.0022999996        0.0000000000
       -0.0007000006       -0.0014000005       -0.0031000002
        0.0000000000       -0.0201499998        0.0003500003
       -0.0011000000        0.0009000001        0.0000000000
        0.0178000002        0.0000000000        0.0360500002
        0.0050500000       -0.0024500002        0.0066500002
        0.0000000000       -0.0000500000        0.0000000000
        0.1381999999        0.0000000000        0.0001000001
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0058000006
        0.0000000000        0.0120999999        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0219999998        0.0000000000        0.0022999996
        0.0000000000        0.1856000006        0.0000000000
       -0.0025000003       -0.0078000005        0.0086999995
        0.0768999996       -0.0547000002        0.0011000000
        0.0022000000       -0.0025500003        0.0000000000
        0.0054000000        0.0000000000        0.0986000001
        0.0077499999        0.0065500001       -0.0132499997
        0.0000000000       -0.0006500002        0.0000000000
        0.0001000001        0.0000000000        0.1557000002
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000       -0.0039000003
        0.0000000000        0.0084999999        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0247999998        0.0000000000       -0.0007000006
        0.0000000000       -0.0025000003        0.0000000000
        0.1510000004        0.0027999999       -0.0015000001
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0005999999
        0.0000000000        0.0001000001        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
       -0.0009999997        0.0000000000       -0.0014000005
        0.0000000000       -0.0078000005        0.0000000000
        0.0027999999        0.0090000003       -0.0019000004
        0.0000000000        0.0000000000        0.0000000000
        0.0000000000        0.0000000000        0.0012999999
        0.0000000000        0.0009000001        0.0000000000
        0.0000000000        0.0000000000        0.0000000000
        0.0008000001        0.0000000000       -0.0031000002
        0.0000000000        0.0086999995        0.0000000000
       -0.0015000001       -0.0019000004        0.0090000003
