    6   12
        0.2088938669        0.0008351174        0.0083323908
        0.0000003411       -0.0005113776        0.0266232644
       -0.0076420829        0.0694003185        0.0000048439
        0.0044635414        0.0000012645        0.0000036593
        0.0008351174        0.2768380131       -0.0003547026
        0.0000020523       -0.0013402209        0.0003346449
        0.0032808842        0.0006548592        0.0000057156
       -0.0004925667       -0.0000013637        0.0000017556
        0.0083323908       -0.0003547026        0.3539519417
        0.0000258737        0.0003195430        0.0004940674
        0.0046971280       -0.0262881247        0.0000027646
       -0.0005352700        0.0000019347        0.0000017602
        0.0000003411        0.0000020523        0.0000258737
        0.3462270558        0.0000129978        0.0000052540
       -0.0000011508       -0.0000012182        0.0022090089
        0.0000039665        0.0193492085       -0.0016208477
       -0.0005113776       -0.0013402209        0.0003195430
        0.0000129978        0.3474658467        0.0031651516
        0.0088415695        0.0033484883        0.0000012420
       -0.0190904902       -0.0000021598       -0.0000005380
        0.0266232644        0.0003346449        0.0004940674
        0.0000052540        0.0031651516        0.1992022436
        0.0401915102        0.0110693486        0.0000055746
        0.0009262817        0.0000037610        0.0000076247
       -0.0076420829        0.0032808842        0.0046971280
       -0.0000011508        0.0088415695        0.0401915102
        0.1497691721       -0.0023066676        0.0000034638
       -0.0056739867        0.0000031952        0.0000011639
        0.0694003185        0.0006548592       -0.0262881247
       -0.0000012182        0.0033484883        0.0110693486
       -0.0023066676        0.2686377451        0.0000038884
        0.0088056115        0.0000071188        0.0000001637
        0.0000048439        0.0000057156        0.0000027646
        0.0022090089        0.0000012420        0.0000055746
        0.0000034638        0.0000038884        0.1473402887
        0.0000052762        0.0040842031       -0.0067587646
        0.0044635414       -0.0004925667       -0.0005352700
        0.0000039665       -0.0190904902        0.0009262817
       -0.0056739867        0.0088056115        0.0000052762
        0.1314806713        0.0000069920        0.0000031324
        0.0000012645       -0.0000013637        0.0000019347
        0.0193492085       -0.0000021598        0.0000037610
        0.0000031952        0.0000071188        0.0040842031
        0.0000069920        0.1343432245       -0.0080111900
        0.0000036593        0.0000017556        0.0000017602
       -0.0016208477       -0.0000005380        0.0000076247
        0.0000011639        0.0000001637       -0.0067587646
        0.0000031324       -0.0080111900        0.0088720100
